Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Sat Jan  4 02:20:25 2025


*** MCMC Parameters ***

Seed                         : 1735982405
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 91804
  Initial temperature c0     : 103.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 50000000
Iterations                   : 1215752192
Sample frequency             : 1000
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 60000
  Nmmax                      : 60000

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |         71 |   19278771 |   -691.222 |  -4248.604 |  177.244 |   35.910 |  0.60 |   0.556 |   0.556 |      0 |
 |         72 |   19554182 |   -691.222 |  -4023.349 |  104.144 |   35.680 |  0.65 |   0.547 |   0.547 |      0 |
 |         73 |   19829593 |   -691.222 |  -4026.985 |  103.828 |   35.296 |  0.65 |   0.412 |   0.412 |      0 |
 |         74 |   20105004 |   -691.222 |  -4061.467 |  115.561 |   34.919 |  0.64 |   0.577 |   0.577 |      0 |
 |         75 |   20380415 |   -691.222 |  -3955.215 |  113.072 |   34.587 |  0.66 |   0.433 |   0.433 |      0 |
 |         76 |   20655826 |   -691.222 |  -4027.866 |  100.513 |   34.254 |  0.65 |   0.457 |   0.457 |      0 |
 |         77 |   20931237 |   -691.222 |  -4075.768 |  113.930 |   33.887 |  0.64 |   0.527 |   0.527 |      0 |
 |         78 |   21206648 |   -691.222 |  -4039.909 |  109.402 |   33.570 |  0.64 |   0.529 |   0.529 |      0 |
 |         79 |   21482059 |   -691.222 |  -3942.228 |  123.698 |   33.246 |  0.66 |   0.517 |   0.517 |      0 |
 |         80 |   21757470 |   -691.222 |  -4037.377 |  145.752 |   32.964 |  0.64 |   0.555 |   0.555 |      0 |
 |         81 |   22032881 |   -691.222 |  -3977.767 |  100.577 |   32.729 |  0.65 |   0.472 |   0.472 |      0 |
 |         82 |   22308292 |   -691.222 |  -3908.176 |   98.063 |   32.394 |  0.67 |   0.620 |   0.620 |      0 |
 |         83 |   22583703 |   -691.222 |  -4057.302 |  107.658 |   32.058 |  0.64 |   0.539 |   0.539 |      0 |
 |         84 |   22859114 |   -691.222 |  -4076.696 |  154.578 |   31.757 |  0.63 |   0.412 |   0.412 |      0 |
 |         85 |   23134525 |   -691.222 |  -4056.941 |  129.165 |   31.551 |  0.63 |   0.498 |   0.498 |      0 |
 |         86 |   23409936 |   -691.222 |  -4049.069 |  102.070 |   31.308 |  0.64 |   0.426 |   0.426 |      0 |
 |         87 |   23685347 |   -691.222 |  -4069.910 |   93.348 |   31.006 |  0.63 |   0.494 |   0.494 |      0 |
 |         88 |   23960758 |   -691.222 |  -4090.227 |  117.202 |   30.683 |  0.63 |   0.486 |   0.486 |      0 |
 |         89 |   24236169 |   -691.222 |  -3982.686 |   94.705 |   30.429 |  0.65 |   0.448 |   0.448 |      0 |
 |         90 |   24511580 |   -691.222 |  -4047.688 |  122.903 |   30.122 |  0.63 |   0.501 |   0.501 |      0 |
 |         91 |   24786991 |   -691.222 |  -4014.526 |  148.295 |   29.889 |  0.64 |   0.482 |   0.482 |      0 |
 |         92 |   25062402 |   -691.222 |  -3923.674 |   91.765 |   29.699 |  0.66 |   0.568 |   0.568 |      0 |
 |         93 |   25337813 |   -691.222 |  -3943.331 |   92.500 |   29.397 |  0.65 |   0.426 |   0.426 |      0 |
 |         94 |   25613224 |   -691.222 |  -4017.441 |  104.314 |   29.103 |  0.64 |   0.471 |   0.471 |      0 |
 |         95 |   25888635 |   -691.222 |  -4150.664 |  216.147 |   28.847 |  0.61 |   0.424 |   0.424 |      0 |
 |         96 |   26164046 |   -691.222 |  -4207.739 |  238.319 |   28.725 |  0.60 |   0.578 |   0.578 |      0 |
 |         97 |   26439457 |   -691.222 |  -3995.696 |  127.651 |   28.616 |  0.64 |   0.442 |   0.442 |      0 |
 |         98 |   26714868 |   -691.222 |  -3991.187 |  130.868 |   28.414 |  0.65 |   0.618 |   0.618 |      0 |
 |         99 |   26990279 |   -691.222 |  -3958.123 |  134.112 |   28.219 |  0.65 |   0.426 |   0.426 |      0 |
 |        100 |   27265690 |   -691.222 |  -4051.359 |  129.293 |   28.031 |  0.63 |   0.574 |   0.574 |      0 |
 |        101 |   27541101 |   -691.222 |  -3991.853 |  145.862 |   27.840 |  0.64 |   0.506 |   0.506 |      0 |
 |        102 |   27816512 |   -691.222 |  -4044.507 |   82.760 |   27.672 |  0.63 |   0.502 |   0.502 |      0 |
 |        103 |   28091923 |   -691.222 |  -4070.409 |   96.314 |   27.381 |  0.62 |   0.626 |   0.626 |      0 |
 |        104 |   28367334 |   -691.222 |  -3956.701 |  102.702 |   27.136 |  0.64 |   0.550 |   0.550 |      0 |
 |        105 |   28642745 |   -691.222 |  -3977.940 |  144.423 |   26.910 |  0.64 |   0.412 |   0.412 |      0 |
 |        106 |   28918156 |   -691.222 |  -4043.563 |  116.813 |   26.752 |  0.63 |   0.533 |   0.533 |      0 |
 |        107 |   29193567 |   -691.222 |  -4057.974 |   97.416 |   26.559 |  0.62 |   0.499 |   0.499 |      0 |
 |        108 |   29468978 |   -691.222 |  -4120.063 |  104.905 |   26.330 |  0.61 |   0.510 |   0.510 |      0 |
 |        109 |   29744389 |   -691.222 |  -3950.001 |   98.267 |   26.122 |  0.65 |   0.429 |   0.429 |      0 |
 |        110 |   30019800 |   -691.222 |  -4009.076 |  101.518 |   25.903 |  0.63 |   0.542 |   0.542 |      0 |
 |        111 |   30295211 |   -691.222 |  -3889.072 |   84.458 |   25.695 |  0.66 |   0.518 |   0.518 |      0 |
 |        112 |   30570622 |   -691.222 |  -3950.902 |  114.494 |   25.449 |  0.64 |   0.487 |   0.487 |      0 |
 |        113 |   30846033 |   -691.222 |  -4080.413 |  102.677 |   25.271 |  0.62 |   0.433 |   0.433 |      0 |
 |        114 |   31121444 |   -691.222 |  -4137.438 |   92.895 |   25.075 |  0.61 |   0.478 |   0.478 |      0 |
 |        115 |   31396855 |   -691.222 |  -4113.633 |  127.248 |   24.861 |  0.61 |   0.413 |   0.413 |      0 |
 |        116 |   31672266 |   -691.222 |  -4261.747 |  106.706 |   24.708 |  0.58 |   0.516 |   0.516 |      0 |
 |        117 |   31947677 |   -691.222 |  -3996.254 |  136.721 |   24.528 |  0.64 |   0.461 |   0.461 |      0 |
 |        118 |   32223088 |   -691.222 |  -3995.055 |   84.095 |   24.389 |  0.63 |   0.492 |   0.492 |      0 |
 |        119 |   32498499 |   -691.222 |  -3934.091 |  142.370 |   24.166 |  0.65 |   0.387 |   0.387 |      0 |
 |        120 |   32773910 |   -691.222 |  -3999.355 |   96.926 |   24.036 |  0.63 |   0.549 |   0.549 |      0 |
 |        121 |   33049321 |   -691.222 |  -4061.725 |  157.926 |   23.848 |  0.62 |   0.431 |   0.431 |      0 |
 |        122 |   33324732 |   -691.222 |  -4194.861 |   94.961 |   23.735 |  0.59 |   0.450 |   0.450 |      0 |
 |        123 |   33600143 |   -691.222 |  -4116.249 |   90.910 |   23.548 |  0.61 |   0.459 |   0.459 |      0 |
 |        124 |   33875554 |   -691.222 |  -4044.179 |  129.265 |   23.355 |  0.62 |   0.419 |   0.419 |      0 |
 |        125 |   34150965 |   -691.222 |  -3935.730 |   93.506 |   23.222 |  0.64 |   0.476 |   0.476 |      0 |
 |        126 |   34426376 |   -691.222 |  -3987.374 |   75.173 |   23.040 |  0.63 |   0.486 |   0.486 |      0 |
 |        127 |   34701787 |   -691.222 |  -3985.948 |   98.383 |   22.818 |  0.63 |   0.518 |   0.518 |      0 |
 |        128 |   34977198 |   -691.222 |  -3994.924 |  119.574 |   22.651 |  0.63 |   0.531 |   0.531 |      0 |
 |        129 |   35252609 |   -691.222 |  -3939.549 |  113.900 |   22.516 |  0.64 |   0.485 |   0.485 |      0 |
 |        130 |   35528020 |   -691.222 |  -3885.100 |   92.075 |   22.375 |  0.65 |   0.454 |   0.454 |      0 |
 |        131 |   35803431 |   -691.222 |  -3935.078 |   83.150 |   22.204 |  0.64 |   0.521 |   0.521 |      0 |
 |        132 |   36078842 |   -691.222 |  -3800.937 |  103.120 |   22.017 |  0.66 |   0.443 |   0.443 |      0 |
 |        133 |   36354253 |   -691.222 |  -4078.584 |  175.543 |   21.869 |  0.61 |   0.531 |   0.531 |      0 |
 |        134 |   36629664 |   -691.222 |  -3989.481 |  177.773 |   21.782 |  0.63 |   0.474 |   0.474 |      0 |
 |        135 |   36905075 |   -691.222 |  -4062.865 |  106.588 |   21.698 |  0.61 |   0.441 |   0.441 |      0 |
 |        136 |   37180486 |   -691.222 |  -4027.502 |  132.022 |   21.559 |  0.62 |   0.512 |   0.512 |      0 |
 |        137 |   37455897 |   -691.222 |  -3889.831 |  110.068 |   21.447 |  0.65 |   0.449 |   0.449 |      0 |
 |        138 |   37731308 |   -691.222 |  -3942.861 |   79.275 |   21.315 |  0.64 |   0.581 |   0.581 |      0 |
 |        139 |   38006719 |   -691.222 |  -3902.936 |   95.906 |   21.135 |  0.64 |   0.499 |   0.499 |      0 |
 |        140 |   38282130 |   -691.222 |  -3915.499 |  110.291 |   20.988 |  0.64 |   0.539 |   0.539 |      0 |
 |        141 |   38557541 |   -691.222 |  -3977.893 |  101.316 |   20.862 |  0.62 |   0.384 |   0.384 |      0 |
 |        142 |   38832952 |   -691.222 |  -3916.018 |   75.407 |   20.726 |  0.64 |   0.576 |   0.576 |      0 |
 |        143 |   39108363 |   -691.222 |  -3951.593 |  111.782 |   20.547 |  0.63 |   0.473 |   0.473 |      0 |
 |        144 |   39383774 |   -691.222 |  -4008.602 |  161.129 |   20.427 |  0.61 |   0.461 |   0.461 |      0 |
 |        145 |   39659185 |   -691.222 |  -4173.488 |  123.602 |   20.345 |  0.58 |   0.472 |   0.472 |      0 |
 |        146 |   39934596 |   -691.222 |  -3908.527 |  155.664 |   20.240 |  0.64 |   0.400 |   0.400 |      0 |
 |        147 |   40210007 |   -691.222 |  -3923.646 |  107.734 |   20.156 |  0.64 |   0.624 |   0.624 |      0 |
 |        148 |   40485418 |   -691.222 |  -3893.072 |  115.289 |   20.037 |  0.64 |   0.501 |   0.501 |      0 |
 |        149 |   40760829 |   -691.222 |  -3986.508 |  102.962 |   19.927 |  0.62 |   0.464 |   0.464 |      0 |
 |        150 |   41036240 |   -691.222 |  -4023.383 |  129.435 |   19.805 |  0.61 |   0.501 |   0.501 |      0 |
 |        151 |   41311651 |   -691.222 |  -3921.460 |  127.662 |   19.710 |  0.63 |   0.471 |   0.471 |      0 |
 |        152 |   41587062 |   -691.222 |  -3877.390 |   81.336 |   19.613 |  0.64 |   0.516 |   0.516 |      0 |
 |        153 |   41862473 |   -691.222 |  -3884.472 |   94.841 |   19.464 |  0.64 |   0.473 |   0.473 |      0 |
 |        154 |   42137884 |   -691.222 |  -3948.929 |  107.485 |   19.338 |  0.63 |   0.487 |   0.487 |      0 |
 |        155 |   42413295 |   -691.222 |  -3931.427 |   99.908 |   19.228 |  0.62 |   0.531 |   0.531 |      0 |
 |        156 |   42688706 |   -691.222 |  -3844.188 |   91.560 |   19.111 |  0.65 |   0.451 |   0.451 |      0 |
 |        157 |   42964117 |   -691.222 |  -4100.065 |  145.583 |   18.986 |  0.59 |   0.503 |   0.503 |      0 |
 |        158 |   43239528 |   -691.222 |  -3916.799 |   93.853 |   18.907 |  0.63 |   0.535 |   0.535 |      0 |
 |        159 |   43514939 |   -691.222 |  -3943.765 |   90.865 |   18.787 |  0.62 |   0.533 |   0.533 |      0 |
 |        160 |   43790350 |   -691.222 |  -3911.446 |  119.071 |   18.664 |  0.63 |   0.404 |   0.404 |      0 |
 |        161 |   44065761 |   -691.222 |  -3851.657 |  108.274 |   18.572 |  0.64 |   0.543 |   0.543 |      0 |
 |        162 |   44341172 |   -691.222 |  -3818.148 |   92.860 |   18.471 |  0.65 |   0.554 |   0.554 |      0 |
 |        163 |   44616583 |   -691.222 |  -3956.663 |  119.489 |   18.355 |  0.62 |   0.482 |   0.482 |      0 |
 |        164 |   44891994 |   -691.222 |  -4037.570 |   74.597 |   18.266 |  0.60 |   0.482 |   0.482 |      0 |
 |        165 |   45167405 |   -691.222 |  -3913.058 |   84.184 |   18.125 |  0.63 |   0.431 |   0.431 |      0 |
 |        166 |   45442816 |   -691.222 |  -3909.901 |   83.932 |   18.002 |  0.63 |   0.547 |   0.547 |      0 |
 |        167 |   45718227 |   -691.222 |  -3786.659 |   96.272 |   17.880 |  0.65 |   0.528 |   0.528 |      0 |
 |        168 |   45993638 |   -691.222 |  -3825.321 |   99.807 |   17.775 |  0.65 |   0.406 |   0.406 |      0 |
 |        169 |   46269049 |   -691.222 |  -3921.412 |  117.774 |   17.675 |  0.63 |   0.428 |   0.428 |      0 |
 |        170 |   46544460 |   -691.222 |  -4076.320 |  147.518 |   17.591 |  0.59 |   0.587 |   0.587 |      0 |
 |        171 |   46819871 |   -691.222 |  -3850.910 |   89.818 |   17.525 |  0.64 |   0.419 |   0.419 |      0 |
 |        172 |   47095282 |   -691.222 |  -3866.889 |   90.854 |   17.417 |  0.64 |   0.492 |   0.492 |      0 |
 |        173 |   47370693 |   -691.222 |  -3802.947 |   96.655 |   17.312 |  0.64 |   0.442 |   0.442 |      0 |
 |        174 |   47646104 |   -691.222 |  -3944.099 |   89.626 |   17.214 |  0.62 |   0.551 |   0.551 |      0 |
 |        175 |   47921515 |   -691.222 |  -3899.879 |   97.213 |   17.109 |  0.63 |   0.571 |   0.571 |      0 |
 |        176 |   48196926 |   -691.222 |  -3880.772 |   93.080 |   17.014 |  0.63 |   0.464 |   0.464 |      0 |
 |        177 |   48472337 |   -691.222 |  -3930.384 |   81.360 |   16.916 |  0.61 |   0.450 |   0.450 |      0 |
 |        178 |   48747748 |   -691.222 |  -3855.809 |  108.736 |   16.805 |  0.63 |   0.478 |   0.478 |      0 |
 |        179 |   49023159 |   -691.222 |  -3906.473 |   86.544 |   16.723 |  0.62 |   0.483 |   0.483 |      0 |
 |        180 |   49298570 |   -691.222 |  -3896.579 |   83.949 |   16.621 |  0.62 |   0.509 |   0.509 |      0 |
 |        181 |   49573981 |   -691.222 |  -3842.118 |   89.167 |   16.517 |  0.63 |   0.354 |   0.354 |      0 |
 |        182 |   49849392 |   -691.222 |  -3764.667 |  116.917 |   16.420 |  0.65 |   0.555 |   0.555 |      0 |
 |        183 |   50124803 |   -691.222 |  -3763.841 |   94.163 |   16.347 |  0.64 |   0.479 |   0.479 |      0 |
 |        184 |   50400214 |   -691.222 |  -3844.709 |   98.703 |   16.258 |  0.63 |   0.547 |   0.547 |      0 |
 |        185 |   50675625 |   -691.222 |  -3926.807 |   95.033 |   16.173 |  0.61 |   0.422 |   0.422 |      0 |
 |        186 |   50951036 |   -691.222 |  -3865.929 |  134.177 |   16.086 |  0.63 |   0.704 |   0.704 |      0 |
 |        187 |   51226447 |   -691.222 |  -3873.237 |  112.009 |   16.025 |  0.62 |   0.485 |   0.485 |      0 |
 |        188 |   51501858 |   -691.222 |  -3912.747 |  118.455 |   15.952 |  0.62 |   0.432 |   0.432 |      0 |
 |        189 |   51777269 |   -691.222 |  -3955.562 |   88.719 |   15.884 |  0.60 |   0.469 |   0.469 |      0 |
 |        190 |   52052680 |   -691.222 |  -3976.806 |   85.039 |   15.795 |  0.60 |   0.560 |   0.560 |      0 |
 |        191 |   52328091 |   -691.222 |  -3826.045 |  126.003 |   15.702 |  0.63 |   0.521 |   0.521 |      0 |
 |        192 |   52603502 |   -691.222 |  -3834.928 |   93.745 |   15.640 |  0.63 |   0.475 |   0.475 |      0 |
 |        193 |   52878913 |   -691.222 |  -3853.177 |   98.932 |   15.558 |  0.62 |   0.468 |   0.468 |      0 |
 |        194 |   53154324 |   -691.222 |  -3945.737 |  144.048 |   15.480 |  0.61 |   0.579 |   0.579 |      0 |
 |        195 |   53429735 |   -691.222 |  -3902.187 |   92.023 |   15.428 |  0.61 |   0.557 |   0.557 |      0 |
 |        196 |   53705146 |   -691.222 |  -3796.070 |   88.265 |   15.346 |  0.63 |   0.559 |   0.559 |      0 |
 |        197 |   53980557 |   -691.222 |  -3767.699 |   95.050 |   15.262 |  0.64 |   0.524 |   0.524 |      0 |
 |        198 |   54255968 |   -691.222 |  -3844.059 |   92.043 |   15.184 |  0.62 |   0.485 |   0.485 |      0 |
 |        199 |   54531379 |   -691.222 |  -3833.684 |  113.690 |   15.105 |  0.63 |   0.473 |   0.473 |      0 |
 |        200 |   54806790 |   -691.222 |  -3814.059 |  126.704 |   15.041 |  0.62 |   0.483 |   0.483 |      0 |
 |        201 |   55082201 |   -691.222 |  -3946.938 |  122.186 |   14.985 |  0.61 |   0.411 |   0.411 |      0 |
 |        202 |   55357612 |   -691.222 |  -3887.826 |   72.675 |   14.927 |  0.62 |   0.464 |   0.464 |      0 |
 |        203 |   55633023 |   -691.222 |  -3940.447 |   86.610 |   14.830 |  0.60 |   0.508 |   0.508 |      0 |
 |        204 |   55908434 |   -691.222 |  -3868.944 |  120.688 |   14.750 |  0.61 |   0.432 |   0.432 |      0 |
 |        205 |   56183845 |   -691.222 |  -3769.930 |   93.897 |   14.693 |  0.64 |   0.518 |   0.518 |      0 |
 |        206 |   56459256 |   -691.222 |  -3863.536 |   82.720 |   14.620 |  0.62 |   0.478 |   0.478 |      0 |
 |        207 |   56734667 |   -691.222 |  -3878.960 |   93.184 |   14.538 |  0.61 |   0.518 |   0.518 |      0 |
 |        208 |   57010078 |   -691.222 |  -3794.391 |   79.990 |   14.467 |  0.63 |   0.544 |   0.544 |      0 |
 |        209 |   57285489 |   -691.222 |  -3815.414 |  134.837 |   14.384 |  0.62 |   0.541 |   0.541 |      0 |
 |        210 |   57560900 |   -691.222 |  -3818.388 |  105.058 |   14.335 |  0.62 |   0.488 |   0.488 |      0 |
 |        211 |   57836311 |   -691.222 |  -3801.010 |   95.682 |   14.274 |  0.63 |   0.414 |   0.414 |      0 |
 |        212 |   58111722 |   -691.222 |  -3721.496 |   99.593 |   14.206 |  0.64 |   0.447 |   0.447 |      0 |
 |        213 |   58387133 |   -691.222 |  -3821.954 |   93.692 |   14.142 |  0.62 |   0.452 |   0.452 |      0 |
 |        214 |   58662544 |   -691.222 |  -3842.665 |   93.249 |   14.075 |  0.61 |   0.588 |   0.588 |      0 |
 |        215 |   58937955 |   -691.222 |  -3732.319 |   99.011 |   14.007 |  0.64 |   0.524 |   0.524 |      0 |
 |        216 |   59213366 |   -691.222 |  -3840.982 |   87.592 |   13.945 |  0.61 |   0.518 |   0.518 |      0 |
 |        217 |   59488777 |   -691.222 |  -3871.196 |   78.912 |   13.875 |  0.61 |   0.518 |   0.518 |      0 |
 |        218 |   59764188 |   -691.222 |  -3797.890 |  113.203 |   13.798 |  0.63 |   0.560 |   0.560 |      0 |
 |        219 |   60039599 |   -691.222 |  -3752.536 |   74.229 |   13.744 |  0.63 |   0.481 |   0.481 |      0 |
 |        220 |   60315010 |   -691.222 |  -3765.399 |   83.536 |   13.664 |  0.63 |   0.628 |   0.628 |      0 |
 |        221 |   60590421 |   -691.222 |  -3788.887 |  102.202 |   13.593 |  0.62 |   0.427 |   0.427 |      0 |
 |        222 |   60865832 |   -691.222 |  -3884.594 |   98.144 |   13.536 |  0.61 |   0.547 |   0.547 |      0 |
 |        223 |   61141243 |   -691.222 |  -3781.937 |   94.180 |   13.477 |  0.62 |   0.535 |   0.535 |      0 |
 |        224 |   61416654 |   -691.222 |  -3862.253 |   87.387 |   13.416 |  0.61 |   0.469 |   0.469 |      0 |
 |        225 |   61692065 |   -691.222 |  -3734.304 |  128.129 |   13.351 |  0.63 |   0.408 |   0.408 |      0 |
 |        226 |   61967476 |   -691.222 |  -3903.764 |  126.626 |   13.307 |  0.60 |   0.437 |   0.437 |      0 |
 |        227 |   62242887 |   -691.222 |  -3813.677 |  125.791 |   13.263 |  0.62 |   0.496 |   0.496 |      0 |
 |        228 |   62518298 |   -691.222 |  -3763.377 |  107.533 |   13.218 |  0.62 |   0.489 |   0.489 |      0 |
 |        229 |   62793709 |   -691.222 |  -3772.014 |   94.486 |   13.167 |  0.62 |   0.541 |   0.541 |      0 |
 |        230 |   63069120 |   -691.222 |  -3730.308 |   88.225 |   13.109 |  0.63 |   0.448 |   0.448 |      0 |
 |        231 |   63344531 |   -691.222 |  -3802.164 |   88.521 |   13.047 |  0.62 |   0.418 |   0.418 |      0 |
 |        232 |   63619942 |   -691.222 |  -3853.080 |   80.238 |   12.986 |  0.61 |   0.453 |   0.453 |      0 |
 |        233 |   63895353 |   -691.222 |  -3884.359 |  104.765 |   12.920 |  0.60 |   0.611 |   0.611 |      0 |
 |        234 |   64170764 |   -691.222 |  -3710.539 |   79.437 |   12.870 |  0.63 |   0.555 |   0.555 |      0 |
 |        235 |   64446175 |   -691.222 |  -3773.116 |   75.142 |   12.804 |  0.62 |   0.470 |   0.470 |      0 |
 |        236 |   64721586 |   -691.222 |  -3833.218 |   87.374 |   12.735 |  0.61 |   0.433 |   0.433 |      0 |
 |        237 |   64996997 |   -691.222 |  -3792.291 |  104.737 |   12.676 |  0.61 |   0.590 |   0.590 |      0 |
 |        238 |   65272408 |   -691.222 |  -3748.814 |   80.418 |   12.628 |  0.63 |   0.540 |   0.540 |      0 |
 |        239 |   65547819 |   -691.222 |  -3756.200 |   85.213 |   12.565 |  0.62 |   0.471 |   0.471 |      0 |
 |        240 |   65823230 |   -691.222 |  -3850.620 |   81.848 |   12.506 |  0.60 |   0.400 |   0.400 |      0 |
 |        241 |   66098641 |   -691.222 |  -3850.415 |   81.177 |   12.446 |  0.60 |   0.450 |   0.450 |      0 |
 |        242 |   66374052 |   -691.222 |  -3857.559 |   97.259 |   12.386 |  0.60 |   0.688 |   0.688 |      0 |
 |        243 |   66649463 |   -691.222 |  -3809.463 |  172.977 |   12.336 |  0.61 |   0.423 |   0.423 |      0 |
 |        244 |   66924874 |   -691.222 |  -3777.906 |   94.459 |   12.308 |  0.61 |   0.549 |   0.549 |      0 |
 |        245 |   67200285 |   -691.222 |  -3782.180 |   96.462 |   12.257 |  0.61 |   0.499 |   0.499 |      0 |
 |        246 |   67475696 |   -691.222 |  -3837.175 |   89.340 |   12.208 |  0.60 |   0.576 |   0.576 |      0 |
 |        247 |   67751107 |   -691.222 |  -3717.491 |   98.296 |   12.155 |  0.62 |   0.595 |   0.595 |      0 |
 |        248 |   68026518 |   -691.222 |  -3705.380 |   86.055 |   12.107 |  0.62 |   0.486 |   0.486 |      0 |
 |        249 |   68301929 |   -691.222 |  -3742.808 |   84.972 |   12.054 |  0.62 |   0.432 |   0.432 |      0 |
 |        250 |   68577340 |   -691.222 |  -3802.236 |   91.093 |   11.999 |  0.61 |   0.471 |   0.471 |      0 |
 |        251 |   68852751 |   -691.222 |  -3884.280 |   87.910 |   11.949 |  0.59 |   0.489 |   0.489 |      0 |
 |        252 |   69128162 |   -691.222 |  -3902.299 |   93.517 |   11.898 |  0.59 |   0.483 |   0.483 |      0 |
 |        253 |   69403573 |   -691.222 |  -3734.985 |  148.770 |   11.850 |  0.61 |   0.451 |   0.451 |      0 |
 |        254 |   69678984 |   -691.222 |  -3714.041 |  112.083 |   11.820 |  0.62 |   0.422 |   0.422 |      0 |
 |        255 |   69954395 |   -691.222 |  -3735.831 |   81.762 |   11.781 |  0.62 |   0.476 |   0.476 |      0 |
 |        256 |   70229806 |   -691.222 |  -3723.596 |   83.900 |   11.727 |  0.62 |   0.481 |   0.481 |      0 |
 |        257 |   70505217 |   -691.222 |  -3701.447 |   96.115 |   11.675 |  0.62 |   0.580 |   0.580 |      0 |
 |        258 |   70780628 |   -691.222 |  -3659.546 |  112.202 |   11.630 |  0.63 |   0.420 |   0.420 |      0 |
 |        259 |   71056039 |   -691.222 |  -3732.447 |   86.856 |   11.592 |  0.62 |   0.501 |   0.501 |      0 |
 |        260 |   71331450 |   -691.222 |  -3803.755 |   82.275 |   11.543 |  0.60 |   0.509 |   0.509 |      0 |
 |        261 |   71606861 |   -691.222 |  -3694.956 |   92.787 |   11.492 |  0.62 |   0.503 |   0.503 |      0 |
 |        262 |   71882272 |   -691.222 |  -3711.227 |   88.227 |   11.447 |  0.62 |   0.428 |   0.428 |      0 |
 |        263 |   72157683 |   -691.222 |  -3725.528 |   77.371 |   11.400 |  0.61 |   0.503 |   0.503 |      0 |
 |        264 |   72433094 |   -691.222 |  -3715.845 |   81.549 |   11.347 |  0.61 |   0.569 |   0.569 |      0 |
 |        265 |   72708505 |   -691.222 |  -3711.756 |   98.317 |   11.297 |  0.61 |   0.388 |   0.388 |      0 |
 |        266 |   72983916 |   -691.222 |  -3746.654 |  130.068 |   11.256 |  0.61 |   0.551 |   0.551 |      0 |
 |        267 |   73259327 |   -691.222 |  -3612.053 |   86.260 |   11.225 |  0.63 |   0.618 |   0.618 |      0 |
 |        268 |   73534738 |   -691.222 |  -3619.599 |   90.558 |   11.179 |  0.63 |   0.589 |   0.589 |      0 |
 |        269 |   73810149 |   -691.222 |  -3700.187 |   80.528 |   11.135 |  0.61 |   0.492 |   0.492 |      0 |
 |        270 |   74085560 |   -691.222 |  -3693.442 |  106.219 |   11.086 |  0.62 |   0.518 |   0.518 |      0 |
 |        271 |   74360971 |   -691.222 |  -3671.928 |   92.429 |   11.050 |  0.62 |   0.475 |   0.475 |      0 |
 |        272 |   74636382 |   -691.222 |  -3737.907 |   82.907 |   11.008 |  0.61 |   0.496 |   0.496 |      0 |
 |        273 |   74911793 |   -691.222 |  -3750.570 |   82.718 |   10.962 |  0.60 |   0.470 |   0.470 |      0 |
 |        274 |   75187204 |   -691.222 |  -3814.935 |   85.544 |   10.916 |  0.59 |   0.509 |   0.509 |      0 |
 |        275 |   75462615 |   -691.222 |  -3747.396 |   96.987 |   10.872 |  0.60 |   0.541 |   0.541 |      0 |
 |        276 |   75738026 |   -691.222 |  -3724.422 |   80.611 |   10.833 |  0.61 |   0.471 |   0.471 |      0 |
 |        277 |   76013437 |   -691.222 |  -3714.472 |   95.333 |   10.787 |  0.61 |   0.399 |   0.399 |      0 |
 |        278 |   76288848 |   -691.222 |  -3654.284 |  123.145 |   10.748 |  0.62 |   0.443 |   0.443 |      0 |
 |        279 |   76564259 |   -691.222 |  -3696.648 |   86.779 |   10.719 |  0.61 |   0.519 |   0.519 |      0 |
 |        280 |   76839670 |   -691.222 |  -3707.106 |   82.800 |   10.677 |  0.61 |   0.482 |   0.482 |      0 |
 |        281 |   77115081 |   -691.222 |  -3707.946 |   90.138 |   10.633 |  0.60 |   0.401 |   0.401 |      0 |
 |        282 |   77390492 |   -691.222 |  -3768.472 |  100.658 |   10.594 |  0.60 |   0.550 |   0.550 |      0 |
 |        283 |   77665903 |   -691.222 |  -3677.824 |  101.900 |   10.558 |  0.61 |   0.472 |   0.472 |      0 |
 |        284 |   77941314 |   -691.222 |  -3833.057 |   86.016 |   10.524 |  0.58 |   0.503 |   0.503 |      0 |
 |        285 |   78216725 |   -691.222 |  -3682.905 |   83.733 |   10.483 |  0.61 |   0.568 |   0.568 |      0 |
 |        286 |   78492136 |   -691.222 |  -3602.188 |  101.373 |   10.441 |  0.62 |   0.480 |   0.480 |      0 |
 |        287 |   78767547 |   -691.222 |  -3658.761 |   84.909 |   10.407 |  0.61 |   0.550 |   0.550 |      0 |
