Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Tue Apr 15 02:01:41 2025


*** MCMC Parameters ***

Seed                         : 1744707681
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 82780
  Initial temperature c0     : 111.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 50000000
Iterations                   : 1215752192
Sample frequency             : 1000
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 60000
  Nmmax                      : 60000

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |         18 |    4221764 |   -347.327 |  -3688.837 |   98.109 |   76.111 |  0.66 |   0.465 |   0.465 |      0 |
 |         19 |    4470103 |   -347.327 |  -3660.767 |  122.919 |   74.280 |  0.68 |   0.526 |   0.526 |      0 |
 |         20 |    4718442 |   -347.327 |  -3739.005 |  134.406 |   72.881 |  0.65 |   0.426 |   0.426 |      0 |
 |         21 |    4966781 |   -347.327 |  -3689.055 |  132.975 |   71.647 |  0.66 |   0.567 |   0.567 |      0 |
 |         22 |    5215120 |   -347.327 |  -3731.666 |  113.587 |   70.441 |  0.65 |   0.538 |   0.538 |      0 |
 |         23 |    5463459 |   -347.327 |  -3654.752 |  118.842 |   69.080 |  0.67 |   0.470 |   0.470 |      0 |
 |         24 |    5711798 |   -347.327 |  -3754.822 |  152.096 |   67.827 |  0.65 |   0.415 |   0.415 |      0 |
 |         25 |    5960137 |   -347.327 |  -3916.371 |  150.843 |   66.880 |  0.61 |   0.549 |   0.549 |      0 |
 |         26 |    6208476 |   -347.327 |  -3699.811 |  118.577 |   65.951 |  0.66 |   0.594 |   0.594 |      0 |
 |         27 |    6456815 |   -347.327 |  -3711.668 |  119.107 |   64.806 |  0.65 |   0.422 |   0.422 |      0 |
 |         28 |    6705154 |   -347.327 |  -3837.171 |  140.597 |   63.705 |  0.62 |   0.546 |   0.546 |      0 |
 |         29 |    6953493 |   -347.327 |  -3719.380 |  144.376 |   62.801 |  0.65 |   0.497 |   0.497 |      0 |
 |         30 |    7201832 |   -347.327 |  -3686.029 |  138.794 |   61.945 |  0.67 |   0.384 |   0.384 |      0 |
 |         31 |    7450171 |   -347.327 |  -3744.378 |   91.993 |   61.078 |  0.64 |   0.494 |   0.494 |      0 |
 |         32 |    7698510 |   -347.327 |  -3710.620 |  100.415 |   59.817 |  0.65 |   0.499 |   0.499 |      0 |
 |         33 |    7946849 |   -347.327 |  -3695.042 |  119.596 |   58.706 |  0.65 |   0.392 |   0.392 |      0 |
 |         34 |    8195188 |   -347.327 |  -3666.679 |  117.065 |   57.804 |  0.65 |   0.515 |   0.515 |      0 |
 |         35 |    8443527 |   -347.327 |  -3689.006 |  102.536 |   56.911 |  0.65 |   0.428 |   0.428 |      0 |
 |         36 |    8691866 |   -347.327 |  -3773.134 |   97.118 |   55.925 |  0.64 |   0.456 |   0.456 |      0 |
 |         37 |    8940205 |   -347.327 |  -3886.116 |  116.343 |   54.921 |  0.61 |   0.517 |   0.517 |      0 |
 |         38 |    9188544 |   -347.327 |  -3797.210 |   89.716 |   54.109 |  0.63 |   0.433 |   0.433 |      0 |
 |         39 |    9436883 |   -347.327 |  -3722.226 |  111.507 |   53.092 |  0.65 |   0.403 |   0.403 |      0 |
 |         40 |    9685222 |   -347.327 |  -3672.765 |  120.861 |   52.301 |  0.65 |   0.329 |   0.329 |      0 |
 |         41 |    9933561 |   -347.327 |  -3832.417 |  140.222 |   51.591 |  0.62 |   0.643 |   0.643 |      0 |
 |         42 |   10181900 |   -347.327 |  -3552.366 |   97.281 |   50.995 |  0.68 |   0.516 |   0.516 |      0 |
 |         43 |   10430239 |   -347.327 |  -3695.599 |  142.490 |   50.160 |  0.66 |   0.293 |   0.293 |      0 |
 |         44 |   10678578 |   -347.327 |  -3833.673 |   91.138 |   49.605 |  0.62 |   0.438 |   0.438 |      0 |
 |         45 |   10926917 |   -347.327 |  -3719.561 |  135.132 |   48.762 |  0.64 |   0.574 |   0.574 |      0 |
 |         46 |   11175256 |   -347.327 |  -3575.887 |   98.403 |   48.209 |  0.68 |   0.476 |   0.476 |      0 |
 |         47 |   11423595 |   -347.327 |  -3678.081 |   88.865 |   47.470 |  0.65 |   0.430 |   0.430 |      0 |
 |         48 |   11671934 |   -347.327 |  -3661.261 |  109.806 |   46.678 |  0.65 |   0.313 |   0.313 |      0 |
 |         49 |   11920273 |   -347.327 |  -3777.121 |   97.112 |   46.056 |  0.62 |   0.570 |   0.570 |      0 |
 |         50 |   12168612 |   -347.327 |  -3605.767 |   93.986 |   45.373 |  0.67 |   0.480 |   0.480 |      0 |
 |         51 |   12416951 |   -347.327 |  -3722.639 |  107.662 |   44.687 |  0.63 |   0.454 |   0.454 |      0 |
 |         52 |   12665290 |   -347.327 |  -3735.060 |  108.415 |   44.106 |  0.63 |   0.457 |   0.457 |      0 |
 |         53 |   12913629 |   -347.327 |  -3736.576 |  101.452 |   43.543 |  0.63 |   0.513 |   0.513 |      0 |
 |         54 |   13161968 |   -347.327 |  -3680.552 |  128.208 |   42.957 |  0.65 |   0.405 |   0.405 |      0 |
 |         55 |   13410307 |   -347.327 |  -3649.781 |  106.447 |   42.505 |  0.65 |   0.411 |   0.411 |      0 |
 |         56 |   13658646 |   -347.327 |  -3611.417 |  113.623 |   41.972 |  0.66 |   0.389 |   0.389 |      0 |
 |         57 |   13906985 |   -347.327 |  -3671.150 |   91.731 |   41.485 |  0.65 |   0.575 |   0.575 |      0 |
 |         58 |   14155324 |   -347.327 |  -3749.561 |  149.846 |   40.898 |  0.63 |   0.598 |   0.598 |      0 |
 |         59 |   14403663 |   -347.327 |  -3638.562 |   95.629 |   40.546 |  0.65 |   0.433 |   0.433 |      0 |
 |         60 |   14652002 |   -347.327 |  -3629.649 |  107.099 |   40.007 |  0.65 |   0.504 |   0.504 |      0 |
 |         61 |   14900341 |   -347.327 |  -3682.007 |  143.686 |   39.538 |  0.64 |   0.402 |   0.402 |      0 |
 |         62 |   15148680 |   -347.327 |  -3664.578 |  117.889 |   39.195 |  0.65 |   0.482 |   0.482 |      0 |
 |         63 |   15397019 |   -347.327 |  -3692.339 |  169.933 |   38.786 |  0.64 |   0.458 |   0.458 |      0 |
 |         64 |   15645358 |   -347.327 |  -3672.932 |  104.456 |   38.506 |  0.64 |   0.519 |   0.519 |      0 |
 |         65 |   15893697 |   -347.327 |  -3737.620 |  111.763 |   38.061 |  0.63 |   0.429 |   0.429 |      0 |
 |         66 |   16142036 |   -347.327 |  -3756.117 |  168.324 |   37.653 |  0.62 |   0.468 |   0.468 |      0 |
 |         67 |   16390375 |   -347.327 |  -3664.292 |  110.721 |   37.388 |  0.64 |   0.428 |   0.428 |      0 |
 |         68 |   16638714 |   -347.327 |  -3702.132 |  105.805 |   36.991 |  0.64 |   0.353 |   0.353 |      0 |
 |         69 |   16887053 |   -347.327 |  -3780.260 |  124.210 |   36.584 |  0.62 |   0.501 |   0.501 |      0 |
 |         70 |   17135392 |   -347.327 |  -3773.306 |  135.602 |   36.245 |  0.62 |   0.392 |   0.392 |      0 |
 |         71 |   17383731 |   -347.327 |  -3769.052 |  131.282 |   35.940 |  0.62 |   0.488 |   0.488 |      0 |
 |         72 |   17632070 |   -347.327 |  -3625.237 |  106.901 |   35.630 |  0.65 |   0.554 |   0.554 |      0 |
 |         73 |   17880409 |   -347.327 |  -3594.538 |   86.114 |   35.257 |  0.66 |   0.341 |   0.341 |      0 |
 |         74 |   18128748 |   -347.327 |  -3742.798 |   92.949 |   34.804 |  0.62 |   0.531 |   0.531 |      0 |
 |         75 |   18377087 |   -347.327 |  -3614.767 |   89.224 |   34.395 |  0.65 |   0.486 |   0.486 |      0 |
 |         76 |   18625426 |   -347.327 |  -3571.973 |   99.395 |   33.979 |  0.66 |   0.382 |   0.382 |      0 |
 |         77 |   18873765 |   -347.327 |  -3766.959 |   92.832 |   33.614 |  0.62 |   0.483 |   0.483 |      0 |
 |         78 |   19122104 |   -347.327 |  -3829.771 |  106.653 |   33.231 |  0.60 |   0.513 |   0.513 |      0 |
 |         79 |   19370443 |   -347.327 |  -3726.082 |   82.578 |   32.906 |  0.62 |   0.444 |   0.444 |      0 |
 |         80 |   19618782 |   -347.327 |  -3737.941 |   79.493 |   32.494 |  0.62 |   0.449 |   0.449 |      0 |
 |         81 |   19867121 |   -347.327 |  -3629.042 |  105.070 |   32.078 |  0.65 |   0.419 |   0.419 |      0 |
 |         82 |   20115460 |   -347.327 |  -3679.478 |  102.613 |   31.770 |  0.63 |   0.510 |   0.510 |      0 |
 |         83 |   20363799 |   -347.327 |  -3704.761 |  100.040 |   31.460 |  0.62 |   0.424 |   0.424 |      0 |
 |         84 |   20612138 |   -347.327 |  -3788.936 |  114.077 |   31.149 |  0.60 |   0.467 |   0.467 |      0 |
 |         85 |   20860477 |   -347.327 |  -3743.049 |  147.133 |   30.881 |  0.62 |   0.506 |   0.506 |      0 |
 |         86 |   21108816 |   -347.327 |  -3592.382 |   88.331 |   30.676 |  0.65 |   0.463 |   0.463 |      0 |
 |         87 |   21357155 |   -347.327 |  -3513.403 |   97.618 |   30.342 |  0.67 |   0.741 |   0.741 |      0 |
 |         88 |   21605494 |   -347.327 |  -3626.159 |  111.938 |   30.045 |  0.64 |   0.448 |   0.448 |      0 |
 |         89 |   21853833 |   -347.327 |  -3713.869 |   88.600 |   29.791 |  0.63 |   0.507 |   0.507 |      0 |
 |         90 |   22102172 |   -347.327 |  -3619.478 |  106.365 |   29.476 |  0.64 |   0.451 |   0.451 |      0 |
 |         91 |   22350511 |   -347.327 |  -3668.705 |   94.133 |   29.219 |  0.63 |   0.502 |   0.502 |      0 |
 |         92 |   22598850 |   -347.327 |  -3614.256 |  141.332 |   28.934 |  0.65 |   0.525 |   0.525 |      0 |
 |         93 |   22847189 |   -347.327 |  -3553.023 |  113.108 |   28.747 |  0.66 |   0.358 |   0.358 |      0 |
 |         94 |   23095528 |   -347.327 |  -3696.464 |  110.013 |   28.516 |  0.63 |   0.608 |   0.608 |      0 |
 |         95 |   23343867 |   -347.327 |  -3527.833 |   84.273 |   28.283 |  0.66 |   0.470 |   0.470 |      0 |
 |         96 |   23592206 |   -347.327 |  -3750.361 |  139.264 |   27.985 |  0.61 |   0.463 |   0.463 |      0 |
 |         97 |   23840545 |   -347.327 |  -3835.672 |   96.971 |   27.807 |  0.59 |   0.451 |   0.451 |      0 |
 |         98 |   24088884 |   -347.327 |  -3626.583 |  152.037 |   27.556 |  0.64 |   0.588 |   0.588 |      0 |
 |         99 |   24337223 |   -347.327 |  -3557.494 |  111.859 |   27.399 |  0.65 |   0.564 |   0.564 |      0 |
 |        100 |   24585562 |   -347.327 |  -3656.755 |   84.760 |   27.187 |  0.63 |   0.398 |   0.398 |      0 |
 |        101 |   24833901 |   -347.327 |  -3728.586 |   89.745 |   26.913 |  0.61 |   0.455 |   0.455 |      0 |
 |        102 |   25082240 |   -347.327 |  -3681.506 |  102.140 |   26.659 |  0.62 |   0.411 |   0.411 |      0 |
 |        103 |   25330579 |   -347.327 |  -3554.927 |  114.251 |   26.440 |  0.65 |   0.526 |   0.526 |      0 |
 |        104 |   25578918 |   -347.327 |  -3655.219 |  112.755 |   26.247 |  0.63 |   0.469 |   0.469 |      0 |
 |        105 |   25827257 |   -347.327 |  -3729.593 |   85.826 |   26.054 |  0.61 |   0.551 |   0.551 |      0 |
 |        106 |   26075596 |   -347.327 |  -3647.026 |  120.580 |   25.805 |  0.63 |   0.558 |   0.558 |      0 |
 |        107 |   26323935 |   -347.327 |  -3703.800 |  128.352 |   25.631 |  0.62 |   0.452 |   0.452 |      0 |
 |        108 |   26572274 |   -347.327 |  -3640.898 |  125.034 |   25.469 |  0.63 |   0.492 |   0.492 |      0 |
 |        109 |   26820613 |   -347.327 |  -3586.239 |   95.680 |   25.305 |  0.64 |   0.421 |   0.421 |      0 |
 |        110 |   27068952 |   -347.327 |  -3557.081 |   97.794 |   25.095 |  0.65 |   0.544 |   0.544 |      0 |
 |        111 |   27317291 |   -347.327 |  -3600.215 |  126.210 |   24.892 |  0.64 |   0.448 |   0.448 |      0 |
 |        112 |   27565630 |   -347.327 |  -3611.197 |  120.375 |   24.737 |  0.63 |   0.423 |   0.423 |      0 |
 |        113 |   27813969 |   -347.327 |  -3710.347 |   77.901 |   24.576 |  0.61 |   0.475 |   0.475 |      0 |
 |        114 |   28062308 |   -347.327 |  -3634.336 |  115.912 |   24.332 |  0.63 |   0.501 |   0.501 |      0 |
 |        115 |   28310647 |   -347.327 |  -3695.401 |   74.543 |   24.171 |  0.61 |   0.414 |   0.414 |      0 |
 |        116 |   28558986 |   -347.327 |  -3748.158 |   94.989 |   23.925 |  0.61 |   0.472 |   0.472 |      0 |
 |        117 |   28807325 |   -347.327 |  -3674.876 |   82.858 |   23.735 |  0.62 |   0.433 |   0.433 |      0 |
 |        118 |   29055664 |   -347.327 |  -3627.690 |   71.958 |   23.521 |  0.62 |   0.478 |   0.478 |      0 |
 |        119 |   29304003 |   -347.327 |  -3552.675 |  108.107 |   23.279 |  0.64 |   0.511 |   0.511 |      0 |
 |        120 |   29552342 |   -347.327 |  -3657.124 |   89.521 |   23.121 |  0.62 |   0.478 |   0.478 |      0 |
 |        121 |   29800681 |   -347.327 |  -3685.764 |  112.088 |   22.933 |  0.61 |   0.400 |   0.400 |      0 |
 |        122 |   30049020 |   -347.327 |  -3709.351 |  131.984 |   22.785 |  0.60 |   0.482 |   0.482 |      0 |
 |        123 |   30297359 |   -347.327 |  -3558.272 |   91.641 |   22.660 |  0.64 |   0.389 |   0.389 |      0 |
 |        124 |   30545698 |   -347.327 |  -3723.871 |   73.110 |   22.484 |  0.61 |   0.453 |   0.453 |      0 |
 |        125 |   30794037 |   -347.327 |  -3667.757 |   74.965 |   22.266 |  0.62 |   0.398 |   0.398 |      0 |
 |        126 |   31042376 |   -347.327 |  -3670.767 |   82.108 |   22.058 |  0.62 |   0.431 |   0.431 |      0 |
 |        127 |   31290715 |   -347.327 |  -3538.250 |  126.904 |   21.871 |  0.64 |   0.372 |   0.372 |      0 |
 |        128 |   31539054 |   -347.327 |  -3691.630 |  104.629 |   21.752 |  0.61 |   0.501 |   0.501 |      0 |
 |        129 |   31787393 |   -347.327 |  -3671.622 |  109.197 |   21.609 |  0.61 |   0.474 |   0.474 |      0 |
 |        130 |   32035732 |   -347.327 |  -3654.377 |   71.667 |   21.474 |  0.62 |   0.411 |   0.411 |      0 |
 |        131 |   32284071 |   -347.327 |  -3663.557 |   90.946 |   21.272 |  0.61 |   0.461 |   0.461 |      0 |
 |        132 |   32532410 |   -347.327 |  -3752.278 |   92.361 |   21.115 |  0.59 |   0.454 |   0.454 |      0 |
 |        133 |   32780749 |   -347.327 |  -3707.765 |  137.569 |   20.963 |  0.60 |   0.564 |   0.564 |      0 |
 |        134 |   33029088 |   -347.327 |  -3502.001 |   80.040 |   20.862 |  0.65 |   0.433 |   0.433 |      0 |
 |        135 |   33277427 |   -347.327 |  -3500.283 |   90.595 |   20.690 |  0.65 |   0.548 |   0.548 |      0 |
 |        136 |   33525766 |   -347.327 |  -3449.979 |   88.369 |   20.541 |  0.66 |   0.430 |   0.430 |      0 |
 |        137 |   33774105 |   -347.327 |  -3594.964 |   94.790 |   20.391 |  0.62 |   0.414 |   0.414 |      0 |
 |        138 |   34022444 |   -347.327 |  -3706.141 |   76.771 |   20.252 |  0.60 |   0.430 |   0.430 |      0 |
 |        139 |   34270783 |   -347.327 |  -3628.857 |   82.547 |   20.084 |  0.61 |   0.468 |   0.468 |      0 |
 |        140 |   34519122 |   -347.327 |  -3604.105 |  100.733 |   19.930 |  0.62 |   0.435 |   0.435 |      0 |
 |        141 |   34767461 |   -347.327 |  -3558.993 |   91.229 |   19.806 |  0.62 |   0.443 |   0.443 |      0 |
 |        142 |   35015800 |   -347.327 |  -3605.844 |  130.814 |   19.670 |  0.62 |   0.490 |   0.490 |      0 |
 |        143 |   35264139 |   -347.327 |  -3523.742 |   99.267 |   19.576 |  0.63 |   0.422 |   0.422 |      0 |
 |        144 |   35512478 |   -347.327 |  -3466.424 |   84.308 |   19.454 |  0.65 |   0.444 |   0.444 |      0 |
 |        145 |   35760817 |   -347.327 |  -3583.232 |  120.041 |   19.313 |  0.62 |   0.436 |   0.436 |      0 |
 |        146 |   36009156 |   -347.327 |  -3706.750 |  114.791 |   19.215 |  0.60 |   0.542 |   0.542 |      0 |
 |        147 |   36257495 |   -347.327 |  -3614.549 |   84.380 |   19.113 |  0.62 |   0.493 |   0.493 |      0 |
 |        148 |   36505834 |   -347.327 |  -3618.473 |   80.152 |   18.976 |  0.62 |   0.519 |   0.519 |      0 |
 |        149 |   36754173 |   -347.327 |  -3564.842 |   98.910 |   18.835 |  0.63 |   0.443 |   0.443 |      0 |
 |        150 |   37002512 |   -347.327 |  -3476.639 |   83.196 |   18.722 |  0.64 |   0.530 |   0.530 |      0 |
 |        151 |   37250851 |   -347.327 |  -3514.329 |   96.716 |   18.589 |  0.64 |   0.418 |   0.418 |      0 |
 |        152 |   37499190 |   -347.327 |  -3584.292 |   93.746 |   18.476 |  0.62 |   0.497 |   0.497 |      0 |
 |        153 |   37747529 |   -347.327 |  -3485.345 |   82.221 |   18.361 |  0.64 |   0.454 |   0.454 |      0 |
 |        154 |   37995868 |   -347.327 |  -3582.106 |   96.818 |   18.232 |  0.62 |   0.416 |   0.416 |      0 |
 |        155 |   38244207 |   -347.327 |  -3633.685 |   76.496 |   18.123 |  0.61 |   0.440 |   0.440 |      0 |
 |        156 |   38492546 |   -347.327 |  -3688.236 |  124.486 |   17.988 |  0.59 |   0.409 |   0.409 |      0 |
 |        157 |   38740885 |   -347.327 |  -3796.809 |   75.069 |   17.906 |  0.57 |   0.507 |   0.507 |      0 |
 |        158 |   38989224 |   -347.327 |  -3641.607 |   87.936 |   17.771 |  0.60 |   0.472 |   0.472 |      0 |
 |        159 |   39237563 |   -347.327 |  -3648.866 |   77.066 |   17.657 |  0.60 |   0.455 |   0.455 |      0 |
 |        160 |   39485902 |   -347.327 |  -3483.522 |   78.965 |   17.530 |  0.63 |   0.449 |   0.449 |      0 |
 |        161 |   39734241 |   -347.327 |  -3569.216 |   97.392 |   17.407 |  0.62 |   0.458 |   0.458 |      0 |
 |        162 |   39982580 |   -347.327 |  -3653.163 |   79.871 |   17.309 |  0.60 |   0.451 |   0.451 |      0 |
 |        163 |   40230919 |   -347.327 |  -3709.900 |   82.460 |   17.190 |  0.59 |   0.429 |   0.429 |      0 |
 |        164 |   40479258 |   -347.327 |  -3635.487 |   88.365 |   17.077 |  0.60 |   0.426 |   0.426 |      0 |
 |        165 |   40727597 |   -347.327 |  -3635.283 |   73.481 |   16.973 |  0.60 |   0.400 |   0.400 |      0 |
 |        166 |   40975936 |   -347.327 |  -3607.430 |   78.983 |   16.849 |  0.61 |   0.452 |   0.452 |      0 |
 |        167 |   41224275 |   -347.327 |  -3500.322 |  102.562 |   16.736 |  0.63 |   0.465 |   0.465 |      0 |
 |        168 |   41472614 |   -347.327 |  -3473.972 |   83.210 |   16.650 |  0.64 |   0.407 |   0.407 |      0 |
 |        169 |   41720953 |   -347.327 |  -3506.473 |   84.182 |   16.545 |  0.63 |   0.387 |   0.387 |      0 |
 |        170 |   41969292 |   -347.327 |  -3475.210 |   92.755 |   16.442 |  0.63 |   0.475 |   0.475 |      0 |
 |        171 |   42217631 |   -347.327 |  -3530.811 |  104.001 |   16.350 |  0.62 |   0.420 |   0.420 |      0 |
 |        172 |   42465970 |   -347.327 |  -3579.768 |   91.576 |   16.269 |  0.61 |   0.426 |   0.426 |      0 |
 |        173 |   42714309 |   -347.327 |  -3647.855 |   86.962 |   16.177 |  0.60 |   0.447 |   0.447 |      0 |
 |        174 |   42962648 |   -347.327 |  -3607.225 |   68.015 |   16.082 |  0.60 |   0.480 |   0.480 |      0 |
 |        175 |   43210987 |   -347.327 |  -3615.312 |   81.399 |   15.962 |  0.60 |   0.513 |   0.513 |      0 |
 |        176 |   43459326 |   -347.327 |  -3474.534 |   73.960 |   15.863 |  0.63 |   0.453 |   0.453 |      0 |
 |        177 |   43707665 |   -347.327 |  -3561.288 |  123.463 |   15.756 |  0.61 |   0.563 |   0.563 |      0 |
 |        178 |   43956004 |   -347.327 |  -3445.353 |  106.482 |   15.693 |  0.63 |   0.497 |   0.497 |      0 |
 |        179 |   44204343 |   -347.327 |  -3439.809 |   86.866 |   15.619 |  0.64 |   0.471 |   0.471 |      0 |
 |        180 |   44452682 |   -347.327 |  -3408.714 |  103.217 |   15.531 |  0.64 |   0.383 |   0.383 |      0 |
 |        181 |   44701021 |   -347.327 |  -3506.626 |   77.786 |   15.457 |  0.62 |   0.467 |   0.467 |      0 |
 |        182 |   44949360 |   -347.327 |  -3547.617 |   96.290 |   15.360 |  0.61 |   0.403 |   0.403 |      0 |
 |        183 |   45197699 |   -347.327 |  -3569.662 |   80.810 |   15.282 |  0.61 |   0.456 |   0.456 |      0 |
 |        184 |   45446038 |   -347.327 |  -3556.216 |   83.943 |   15.191 |  0.61 |   0.438 |   0.438 |      0 |
 |        185 |   45694377 |   -347.327 |  -3410.846 |   94.324 |   15.104 |  0.64 |   0.444 |   0.444 |      0 |
 |        186 |   45942716 |   -347.327 |  -3562.577 |  100.698 |   15.028 |  0.61 |   0.443 |   0.443 |      0 |
 |        187 |   46191055 |   -347.327 |  -3667.819 |   81.467 |   14.957 |  0.59 |   0.455 |   0.455 |      0 |
 |        188 |   46439394 |   -347.327 |  -3527.021 |   91.302 |   14.870 |  0.61 |   0.398 |   0.398 |      0 |
 |        189 |   46687733 |   -347.327 |  -3597.170 |   94.036 |   14.794 |  0.59 |   0.465 |   0.465 |      0 |
 |        190 |   46936072 |   -347.327 |  -3510.494 |   78.548 |   14.720 |  0.61 |   0.451 |   0.451 |      0 |
 |        191 |   47184411 |   -347.327 |  -3487.168 |  105.087 |   14.633 |  0.62 |   0.424 |   0.424 |      0 |
 |        192 |   47432750 |   -347.327 |  -3482.332 |   80.314 |   14.568 |  0.62 |   0.465 |   0.465 |      0 |
 |        193 |   47681089 |   -347.327 |  -3524.311 |   85.645 |   14.485 |  0.61 |   0.477 |   0.477 |      0 |
 |        194 |   47929428 |   -347.327 |  -3551.510 |   72.069 |   14.408 |  0.61 |   0.457 |   0.457 |      0 |
 |        195 |   48177767 |   -347.327 |  -3635.790 |   77.183 |   14.317 |  0.59 |   0.440 |   0.440 |      0 |
 |        196 |   48426106 |   -347.327 |  -3641.059 |   93.729 |   14.233 |  0.59 |   0.476 |   0.476 |      0 |
 |        197 |   48674445 |   -347.327 |  -3527.223 |   95.545 |   14.164 |  0.61 |   0.516 |   0.516 |      0 |
 |        198 |   48922784 |   -347.327 |  -3437.434 |   99.915 |   14.098 |  0.62 |   0.491 |   0.491 |      0 |
 |        199 |   49171123 |   -347.327 |  -3465.812 |   74.951 |   14.035 |  0.62 |   0.421 |   0.421 |      0 |
 |        200 |   49419462 |   -347.327 |  -3574.129 |   98.065 |   13.952 |  0.60 |   0.466 |   0.466 |      0 |
 |        201 |   49667801 |   -347.327 |  -3601.621 |  109.647 |   13.889 |  0.59 |   0.542 |   0.542 |      0 |
 |        202 |   49916140 |   -347.327 |  -3454.954 |   67.185 |   13.834 |  0.62 |   0.547 |   0.547 |      0 |
 |        203 |   50164479 |   -347.327 |  -3423.393 |   88.967 |   13.744 |  0.63 |   0.436 |   0.436 |      0 |
 |        204 |   50412818 |   -347.327 |  -3438.592 |   79.792 |   13.677 |  0.62 |   0.512 |   0.512 |      0 |
 |        205 |   50661157 |   -347.327 |  -3536.460 |  110.875 |   13.603 |  0.60 |   0.508 |   0.508 |      0 |
 |        206 |   50909496 |   -347.327 |  -3618.902 |   89.053 |   13.550 |  0.59 |   0.482 |   0.482 |      0 |
 |        207 |   51157835 |   -347.327 |  -3514.407 |   78.172 |   13.485 |  0.61 |   0.540 |   0.540 |      0 |
 |        208 |   51406174 |   -347.327 |  -3506.393 |   87.137 |   13.411 |  0.61 |   0.403 |   0.403 |      0 |
 |        209 |   51654513 |   -347.327 |  -3466.738 |   77.067 |   13.346 |  0.62 |   0.399 |   0.399 |      0 |
 |        210 |   51902852 |   -347.327 |  -3474.255 |   72.110 |   13.273 |  0.61 |   0.474 |   0.474 |      0 |
 |        211 |   52151191 |   -347.327 |  -3512.256 |   74.815 |   13.196 |  0.61 |   0.452 |   0.452 |      0 |
 |        212 |   52399530 |   -347.327 |  -3555.348 |   69.963 |   13.122 |  0.59 |   0.462 |   0.462 |      0 |
 |        213 |   52647869 |   -347.327 |  -3508.560 |   77.372 |   13.044 |  0.60 |   0.491 |   0.491 |      0 |
 |        214 |   52896208 |   -347.327 |  -3490.057 |   90.381 |   12.975 |  0.61 |   0.457 |   0.457 |      0 |
 |        215 |   53144547 |   -347.327 |  -3335.659 |  101.515 |   12.916 |  0.64 |   0.466 |   0.466 |      0 |
 |        216 |   53392886 |   -347.327 |  -3411.738 |   85.535 |   12.864 |  0.62 |   0.470 |   0.470 |      0 |
 |        217 |   53641225 |   -347.327 |  -3403.268 |   79.490 |   12.803 |  0.62 |   0.396 |   0.396 |      0 |
 |        218 |   53889564 |   -347.327 |  -3472.683 |   78.036 |   12.738 |  0.60 |   0.468 |   0.468 |      0 |
 |        219 |   54137903 |   -347.327 |  -3425.579 |   97.339 |   12.672 |  0.62 |   0.479 |   0.479 |      0 |
 |        220 |   54386242 |   -347.327 |  -3494.854 |  103.529 |   12.620 |  0.60 |   0.490 |   0.490 |      0 |
 |        221 |   54634581 |   -347.327 |  -3431.921 |   84.274 |   12.571 |  0.61 |   0.434 |   0.434 |      0 |
 |        222 |   54882920 |   -347.327 |  -3377.980 |   96.607 |   12.512 |  0.62 |   0.552 |   0.552 |      0 |
 |        223 |   55131259 |   -347.327 |  -3465.980 |  108.834 |   12.460 |  0.61 |   0.447 |   0.447 |      0 |
 |        224 |   55379598 |   -347.327 |  -3492.098 |   80.042 |   12.415 |  0.60 |   0.459 |   0.459 |      0 |
 |        225 |   55627937 |   -347.327 |  -3467.730 |   84.898 |   12.354 |  0.60 |   0.413 |   0.413 |      0 |
 |        226 |   55876276 |   -347.327 |  -3507.422 |   85.850 |   12.298 |  0.60 |   0.459 |   0.459 |      0 |
 |        227 |   56124615 |   -347.327 |  -3511.175 |  111.588 |   12.242 |  0.60 |   0.439 |   0.439 |      0 |
 |        228 |   56372954 |   -347.327 |  -3489.229 |   88.191 |   12.199 |  0.60 |   0.445 |   0.445 |      0 |
 |        229 |   56621293 |   -347.327 |  -3525.714 |   72.993 |   12.146 |  0.59 |   0.445 |   0.445 |      0 |
 |        230 |   56869632 |   -347.327 |  -3478.373 |  114.889 |   12.082 |  0.60 |   0.435 |   0.435 |      0 |
 |        231 |   57117971 |   -347.327 |  -3404.929 |   69.679 |   12.042 |  0.62 |   0.554 |   0.554 |      0 |
 |        232 |   57366310 |   -347.327 |  -3376.179 |   92.634 |   11.976 |  0.62 |   0.407 |   0.407 |      0 |
 |        233 |   57614649 |   -347.327 |  -3425.580 |   80.647 |   11.927 |  0.61 |   0.486 |   0.486 |      0 |
 |        234 |   57862988 |   -347.327 |  -3533.216 |   92.122 |   11.871 |  0.59 |   0.481 |   0.481 |      0 |
