Tree,Lat,Lat ',Long,Long '
HS0260,37,24.855,115,23.322
HS0261,37,24.825,115,23.367
HS0262,37,24.807,115,23.340
HS0300,37,25.115,115,23.045
HS0301,37,25.060,115,23.047
HS0302,37,25.055,115,23.047
HS0303,37,24.996,115,23.123
HS0304,37,24.811,115,23.283
HS0305,37,24.789,115,23.278
HS0306,37,24.785,115,23.301
HS0307,37,24.757,115,23.312
HS0400,37,24.859,115,24.049
HS0401,37,24.879,115,24.021
HS0402,37,25.117,115,23.062
HS0403,37,24.811,115,23.612
HS0404,37,24.781,115,23.625
HS0405,37,24.780,115,23.623
HS1000,37,25.091,115,23.077
HS1001,37,25.110,115,23.060
IR0001,36,30.021,115,41.434
IR0002,36,30.055,115,41.436
IR0003,36,30.059,115,41.443
IR0004,36,30.047,115,41.456
IR0005,36,30.038,115,41.475
IR0006,36,30.024,115,41.483
IR0007,36,29.963,115,41.554
IR0008,36,29.890,115,41.521
IR0009,36,29.886,115,41.512
IR0010,36,29.849,115,41.498
JP0001,34,13.548,113,4.416
JP0002,34,13.559,113,4.549
JP0003,34,13.580,113,4.528
JP0004,34,13.605,113,4.454
JP0005,34,13.609,113,4.579
JP0006,34,13.616,113,4.594
JP0007,34,13.611,113,4.605
JP0008,34,13.597,113,4.607
JP0009,34,13.563,113,4.681
JP0010,34,13.561,113,4.658
JTGP4100,37,48.825,117,23.196
JTGP4101,37,48.865,117,23.159
JTGP4102,37,48.963,117,23.186
JTGP4103,37,49.009,117,23.228
JTGP4104,37,49.011,117,23.226
JTGP4105,37,48.986,117,23.153
JTGP4106,37,49.009,117,23.050
JTGP4107,37,48.988,117,23.049
JTGP4108,37,48.904,117,23.017
JTGP4109,37,48.829,117,23.057
JTGP4110,37,43.260,117,22.722
JTGP4111,37,43.361,117,22.753
JTGP4112,37,43.360,117,22.745
JTGP4113,37,43.377,117,22.728
JTGP4114,37,43.341,117,22.683
JTGP4115,37,43.366,117,22.669
JTGP4116,37,43.347,117,22.621
JTGP4117,37,43.357,117,22.588
JTGP4118,37,43.418,117,22.598
JTGP4119,37,43.418,117,22.676
JTGP4120,37,26.606,115,22.617
JTGP4121,37,26.642,115,22.636
JTGP4122,37,26.663,115,22.664
JTGP4123,37,26.687,115,22.635
JTGP4124,37,26.707,115,22.659
JTGP4125,37,26.370,115,22.920
JTGP4126,37,26.371,115,22.933
JTGP4127,37,26.378,115,22.952
JTGP4128,37,26.387,115,22.916
JTGP4129,37,26.897,115,22.970
JTGP4130,37,30.932,115,16.845
JTGP4131,37,30.896,115,16.870
JTGP4132,37,30.885,115,16.886
JTGP4133,37,30.877,115,16.885
JTGP4134,37,30.857,115,16.952
JTGP4135,37,30.805,115,17.000
JTGP4136,37,30.879,115,17.014
JTGP4137,37,30.939,115,17.034
JTGP4138,37,30.950,115,17.042
JTGP4139,37,30.938,115,17.064
JTGP4140,36,30.343,115,34.870
JTGP4141,36,30.328,115,34.840
JTGP4142,36,30.309,115,34.825
JTGP4143,36,30.296,115,34.801
JTGP4144,36,30.306,115,34.775
JTGP4145,36,30.313,115,34.742
JTGP4146,36,30.305,115,34.711
JTGP4147,36,30.325,115,34.707
JTGP4148,36,30.417,115,34.707
JTGP4149,36,30.417,115,34.715
JTGP4150,36,26.045,115,43.602
JTGP4151,36,26.041,115,43.620
JTGP4152,36,26.069,115,43.653
JTGP4153,36,26.097,115,43.647
JTGP4154,36,26.102,115,43.628
JTGP4155,36,26.110,115,43.627
JTGP4156,36,26.117,115,43.626
JTGP4157,36,26.121,115,43.620
JTGP4158,36,26.124,115,43.611
JTGP4159,36,26.104,115,43.616
JTGP4160,35,56.992,113,57.001
JTGP4161,35,57.004,113,56.992
JTGP4162,35,57.015,113,57.006
JTGP4163,35,57.033,113,56.980
JTGP4164,35,57.054,113,56.961
JTGP4165,35,57.062,113,56.436
JTGP4166,35,57.039,113,56.944
JTGP4167,35,57.040,113,56.919
JTGP4168,35,57.039,113,56.906
JTGP4169,35,57.059,113,56.916
JTGP4170,35,58.825,114,3.613
JTGP4171,35,58.827,114,3.599
JTGP4172,35,58.851,114,3.581
JTGP4173,35,58.871,114,3.560
JTGP4174,35,58.884,114,3.537
JTGP4175,35,58.887,114,3.509
JTGP4176,35,58.827,114,3.436
JTGP4177,34,50.282,114,5.609
JTGP4178,34,50.281,114,5.552
JTGP4179,34,50.275,114,5.563
JTGP4180,34,50.259,114,5.606
JTGP4181,34,50.318,114,5.305
JTGP4182,34,50.374,114,5.409
JTGP4183,34,50.384,114,5.393
JTGP4184,34,50.408,114,5.397
JTGP4185,34,39.469,113,44.849
JTGP4186,34,39.454,113,44.854
JTGP4187,34,39.451,113,44.858
JTGP4188,34,39.468,113,44.868
JTGP4189,34,39.474,113,44.869
JTGP4190,34,39.465,113,44.897
JTGP4191,34,39.455,113,44.897
JTGP4192,34,39.407,113,44.932
JTGP4193,34,39.408,113,44.914
JTGP4194,34,39.409,113,44.913
JTGP4195,34,14.190,116,27.457
JTGP4196,34,14.145,116,27.492
JTGP4197,34,14.137,116,27.532
JTGP4198,34,14.110,116,27.526
JTGP4199,34,14.100,116,27.517
JTGP4200,34,14.090,116,27.487
JTGP4201,34,14.082,116,27.550
JTGP4202,34,14.115,116,27.553
JTGP4203,34,14.113,116,27.571
JTGP4204,34,14.111,116,27.631
JTGP4205,34,13.875,116,39.674
JTGP4206,34,13.888,116,39.673
JTGP4207,34,13.894,116,39.666
JTGP4208,34,13.895,116,39.658
JTGP4209,34,13.905,116,39.694
JTGP4210,34,13.930,116,39.685
JTGP4211,34,13.922,116,39.655
JTGP4212,34,13.919,116,39.644
JTGP4213,34,13.904,116,39.637
JTGP4214,34,13.882,116,39.637
JTGP4215,34,42.263,117,58.230
JTGP4216,34,42.274,117,58.256
JTGP4217,34,42.276,117,58.259
JTGP4218,34,42.245,117,58.285
JTGP4219,34,42.165,117,58.239
JTGP4220,34,42.169,117,58.232
JTGP4221,34,42.135,117,58.246
JTGP4222,34,42.122,117,58.248
JTGP4223,34,44.710,118,29.596
JTGP4224,34,44.714,118,29.608
JTGP4225,34,44.724,118,29.632
JTGP4226,34,44.734,118,29.636
JTGP4227,34,44.716,118,29.666
JTGP4228,34,44.720,118,29.678
JTGP4229,34,44.721,118,29.683
JTGP4230,34,44.724,118,29.686
JTGP4231,34,44.707,118,29.690
JTGP4232,34,44.705,118,29.716
JTGP4233,35,38.251,117,58.432
JTGP4234,35,38.259,117,58.435
JTGP4235,35,38.268,117,58.439
JTGP4236,35,38.267,117,58.440
JTGP4237,35,38.272,117,58.446
JTGP4238,35,38.272,117,58.448
JTGP4239,35,38.200,117,58.441
JTGP4240,35,38.285,117,58.442
JTGP4241,35,38.286,117,58.445
JTGP4242,35,38.286,117,58.445
JTGP4243,35,39.602,118,1.187
JTGP4244,35,39.617,118,1.182
JTGP4245,35,39.627,118,1.183
JTGP4246,35,39.630,118,1.183
JTGP4247,35,39.636,118,1.188
JTGP4248,35,39.637,118,1.189
JTGP4249,35,39.642,118,1.193
JTGP4250,35,39.652,118,1.181
JTGP4251,35,39.667,118,1.169
JTGP4252,35,39.660,118,1.162
KC0002,36,16.090,115,30.867
KC0003,36,15.960,115,30.802
KC0004,36,15.950,115,30.798
KC0008,36,15.931,115,30.749
KC0009,36,15.914,115,30.745
KC0010,36,15.907,115,30.731
KH0001,34,54.180,117,29.116
KH0002,34,54.204,117,29.116
KH0003,34,54.207,117,29.115
KH0004,34,54.380,117,29.132
KH0005,34,54.390,117,29.061
KH0006,34,54.365,117,29.068
KH0007,34,54.297,117,29.050
KH0008,34,54.270,117,29.086
KH0009,34,54.261,117,29.107
KH0010,34,54.306,117,29.092
KM0001,35,46.036,115,50.486
KM0002,35,46.041,115,50.475
KM0003,35,46.074,115,50.486
KM0004,35,46.088,115,50.470
KM0005,35,46.053,115,50.410
KM0006,35,46.028,115,50.389
KM0007,35,46.098,115,50.319
KM0008,35,46.137,115,50.442
KM0009,35,46.142,115,50.455
KM0010,35,46.111,115,50.474
Kramer Hills1,34,54.407,117,30.361
Kramer Hills10,34,54.435,117,30.338
Kramer Hills100,34,54.513,117,30.273
Kramer Hills101,34,54.513,117,30.273
Kramer Hills102,34,54.513,117,30.273
Kramer Hills103,34,54.513,117,30.273
Kramer Hills11,34,54.428,117,30.353
Kramer Hills12,34,54.426,117,30.364
Kramer Hills13,34,54.421,117,30.370
Kramer Hills14,34,54.421,117,30.370
Kramer Hills15,34,54.413,117,30.382
Kramer Hills16,34,54.415,117,30.380
Kramer Hills17,34,54.417,117,30.382
Kramer Hills18,34,54.417,117,30.382
Kramer Hills19,34,54.418,117,30.383
Kramer Hills2,34,54.406,117,30.362
Kramer Hills20,34,54.421,117,30.390
Kramer Hills21,34,54.421,117,30.396
Kramer Hills22,34,54.435,117,30.395
Kramer Hills23,34,54.437,117,30.378
Kramer Hills24,34,54.469,117,30.388
Kramer Hills25,34,54.458,117,30.380
Kramer Hills26,34,54.461,117,30.369
Kramer Hills27,34,54.459,117,30.365
Kramer Hills28,34,54.467,117,30.369
Kramer Hills29,34,54.443,117,30.423
Kramer Hills3,34,54.416,117,30.368
Kramer Hills30,34,54.448,117,30.407
Kramer Hills31,34,54.463,117,30.390
Kramer Hills32,34,54.475,117,30.387
Kramer Hills33,34,54.479,117,30.387
Kramer Hills34,34,54.479,117,30.387
Kramer Hills35,34,54.478,117,30.388
Kramer Hills36,34,54.482,117,30.394
Kramer Hills37,34,54.470,117,30.411
Kramer Hills38,34,54.470,117,30.411
Kramer Hills39,34,54.470,117,30.411
Kramer Hills4,34,54.412,117,30.345
Kramer Hills40,34,54.470,117,30.411
Kramer Hills41,34,54.466,117,30.415
Kramer Hills42,34,54.464,117,30.427
Kramer Hills43,34,54.464,117,30.434
Kramer Hills44,34,54.462,117,30.440
Kramer Hills45,34,54.456,117,30.441
Kramer Hills46,34,54.488,117,30.408
Kramer Hills47,34,54.483,117,30.416
Kramer Hills48,34,54.488,117,30.416
Kramer Hills49,34,54.475,117,30.426
Kramer Hills5,34,54.417,117,30.352
Kramer Hills50,34,54.475,117,30.426
Kramer Hills51,34,54.478,117,30.440
Kramer Hills52,34,54.495,117,30.466
Kramer Hills53,34,54.500,117,30.461
Kramer Hills54,34,54.510,117,30.437
Kramer Hills55,34,54.522,117,30.444
Kramer Hills56,34,54.522,117,30.444
Kramer Hills57,34,54.527,117,30.471
Kramer Hills58,34,54.526,117,30.478
Kramer Hills59,34,54.526,117,10.478
Kramer Hills6,34,54.429,117,30.352
Kramer Hills60,34,54.526,117,30.478
Kramer Hills61,34,54.526,117,30.478
Kramer Hills62,34,54.527,117,30.488
Kramer Hills63,34,54.528,117,30.496
Kramer Hills64,34,54.518,117,30.508
Kramer Hills65,34,54.522,117,30.520
Kramer Hills66,34,54.529,117,30.518
Kramer Hills67,34,54.534,117,30.519
Kramer Hills68,34,54.537,117,30.539
Kramer Hills69,34,54.537,117,30.542
Kramer Hills7,34,54.426,117,30.333
Kramer Hills70,34,54.520,117,30.562
Kramer Hills71,34,54.524,117,30.567
Kramer Hills72,34,54.529,117,30.578
Kramer Hills73,34,54.534,117,30.579
Kramer Hills74,34,54.534,117,30.579
Kramer Hills75,34,54.540,117,30.569
Kramer Hills76,34,54.548,117,30.569
Kramer Hills77,34,54.559,117,30.555
Kramer Hills78,34,54.536,117,30.592
Kramer Hills79,34,54.545,117,30.396
Kramer Hills8,34,54.428,117,30.326
Kramer Hills80,34,54.545,117,30.596
Kramer Hills81,34,54.546,117,30.596
Kramer Hills82,34,54.558,117,30.522
Kramer Hills83,34,54.570,117,30.617
Kramer Hills84,34,54.570,117,30.676
Kramer Hills85,34,54.586,117,30.590
Kramer Hills86,34,54.587,117,30.591
Kramer Hills87,34,54.449,117,30.333
Kramer Hills88,34,54.460,117,30.315
Kramer Hills89,34,54.450,117,30.306
Kramer Hills9,34,54.535,117,30.328
Kramer Hills90,34,54.434,117,30.298
Kramer Hills91,34,54.434,117,30.299
Kramer Hills92,34,54.435,117,30.299
Kramer Hills93,34,54.458,117,30.295
Kramer Hills94,34,54.473,117,30.291
Kramer Hills95,34,54.473,117,30.291
Kramer Hills96,34,54.502,117,30.282
Kramer Hills97,34,54.496,117,30.304
Kramer Hills98,34,54.513,117,30.273
Kramer Hills99,34,54.513,117,30.273
Lancaster1,34,45.734,118,27.234
Lancaster10,34,45.735,118,27.220
Lancaster100,34,45.774,118,27.215
Lancaster101,34,45.773,118,27.218
Lancaster102,34,45.773,118,27.218
Lancaster103,34,45.780,118,27.210
Lancaster104,34,45.780,118,27.211
Lancaster105,34,45.780,118,27.211
Lancaster106,34,45.792,118,27.208
Lancaster107,34,45.807,118,27.204
Lancaster108,34,45.809,118,27.205
Lancaster109,34,45.809,118,27.205
Lancaster11,34,45.735,118,27.220
Lancaster110,34,45.809,118,27.205
Lancaster111,34,45.809,118,27.205
Lancaster112,34,45.809,118,27.205
Lancaster12,34,45.735,118,27.220
Lancaster121,34,45.862,118,27.196
Lancaster122,34,45.862,118,27.196
Lancaster123,34,45.862,118,27.196
Lancaster124,34,45.479,118,27.173
Lancaster125,34,45.879,118,27.173
Lancaster126,34,45.881,118,27.175
Lancaster127,34,45.881,118,27.175
Lancaster128,34,45.894,118,27.189
Lancaster129,34,45.890,118,27.193
Lancaster13,34,45.734,118,27.220
Lancaster130,34,45.891,118,27.194
Lancaster131,34,45.891,118,27.194
Lancaster132,34,45.892,118,27.193
Lancaster133,34,45.892,118,27.192
Lancaster134,34,45.892,118,27.177
Lancaster135,34,45.899,118,27.175
Lancaster136,34,45.906,118,27.164
Lancaster137,34,45.909,118,27.164
Lancaster138,34,45.909,118,27.316
Lancaster139,34,45.909,118,27.181
Lancaster14,34,45.734,118,27.220
Lancaster140,34,45.904,118,27.191
Lancaster141,34,45.904,118,27.191
Lancaster142,34,45.904,118,27.191
Lancaster143,34,45.904,118,27.194
Lancaster144,34,45.907,118,27.194
Lancaster145,34,45.907,118,27.194
Lancaster146,34,45.907,118,27.185
Lancaster147,34,45.922,118,27.185
Lancaster148,34,45.922,118,27.185
Lancaster149,34,45.922,118,27.190
Lancaster15,34,45.734,118,27.220
Lancaster150,34,45.984,118,27.190
Lancaster151,34,45.924,118,27.190
Lancaster152,34,46.922,118,27.189
Lancaster153,34,45.921,118,27.189
Lancaster154,34,45.923,118,27.191
Lancaster155,34,45.923,118,27.198
Lancaster156,34,45.924,118,27.191
Lancaster157,34,45.923,118,27.192
Lancaster158,34,45.924,118,27.191
Lancaster159,34,45.924,118,27.191
Lancaster16,34,45.734,118,27.220
Lancaster160,34,45.925,118,27.191
Lancaster161,34,45.924,118,27.191
Lancaster162,34,45.924,118,27.192
Lancaster163,34,45.924,118,27.192
Lancaster164,34,45.922,118,27.192
Lancaster165,34,45.922,118,27.173
Lancaster166,34,45.931,118,27.160
Lancaster167,34,45.830,118,27.165
Lancaster168,34,45.927,118,27.167
Lancaster169,34,45.933,118,27.167
Lancaster17,34,45.731,118,27.220
Lancaster170,34,45.933,118,27.167
Lancaster171,34,45.931,118,27.168
Lancaster172,34,45.931,118,27.168
Lancaster173,34,45.930,118,27.167
Lancaster174,34,45.930,118,27.167
Lancaster175,34,45.930,118,27.168
Lancaster18,34,45.733,118,27.223
Lancaster19,34,45.734,118,27.223
Lancaster2,34,45.734,118,27.234
Lancaster20,34,45.733,118,27.223
Lancaster21,34,45.733,118,27.222
Lancaster22,34,45.733,118,27.222
Lancaster23,34,45.737,118,27.224
Lancaster24,34,45.731,118,27.223
Lancaster25,34,45.731,118,27.223
Lancaster26,34,45.733,118,27.223
Lancaster27,34,45.734,118,27.223
Lancaster28,34,45.734,118,27.223
Lancaster29,34,45.734,118,27.223
Lancaster3,34,45.734,118,27.234
Lancaster30,34,45.734,118,27.223
Lancaster31,34,45.735,118,27.223
Lancaster32,34,45.732,118,27.221
Lancaster33,34,45.731,118,27.222
Lancaster34,34,45.731,118,27.222
Lancaster35,34,45.731,118,27.222
Lancaster36,34,45.730,118,27.224
Lancaster37,34,45.730,118,27.222
Lancaster38,34,45.730,118,27.222
Lancaster39,34,45.729,118,27.221
Lancaster4,34,45.736,118,27.232
Lancaster40,34,45.729,118,27.220
Lancaster41,34,45.729,118,27.219
Lancaster42,34,45.728,118,27.219
Lancaster43,34,47.729,118,27.219
Lancaster44,34,47.729,118,27.219
Lancaster45,34,47.729,118,27.219
Lancaster46,34,47.729,118,27.219
Lancaster47,34,45.730,118,27.219
Lancaster48,34,45.731,118,27.270
Lancaster49,34,45.732,118,27.220
Lancaster5,34,45.735,118,27.221
Lancaster50,34,45.730,118,27.220
Lancaster51,34,45.733,118,27.221
Lancaster52,34,45.732,118,27.221
Lancaster53,34,45.731,118,27.217
Lancaster54,34,45.730,118,27.217
Lancaster55,34,45.730,118,27.217
Lancaster56,34,45.729,118,27.216
Lancaster57,34,45.730,118,27.216
Lancaster58,34,45.728,118,27.215
Lancaster59,34,45.729,118,27.212
Lancaster6,34,45.735,118,27.222
Lancaster60,34,45.730,118,27.213
Lancaster61,34,45.730,118,27.215
Lancaster62,34,45.731,118,27.214
Lancaster63,34,45.731,118,27.214
Lancaster64,34,45.729,118,27.213
Lancaster65,34,45.778,118,27.225
Lancaster66,34,45.778,118,27.225
Lancaster67,34,45.775,118,27.220
Lancaster68,34,45.773,118,27.220
Lancaster69,34,45.442,118,27.220
Lancaster7,34,45.735,118,27.221
Lancaster70,34,45.774,118,27.220
Lancaster71,34,45.774,118,27.221
Lancaster72,34,45.774,118,27.222
Lancaster73,34,45.774,118,27.222
Lancaster74,34,45.773,118,27.221
Lancaster75,34,45.775,118,27.220
Lancaster76,34,45.774,118,27.220
Lancaster77,34,45.774,118,27.220
Lancaster78,34,45.774,118,27.220
Lancaster79,34,45.774,118,27.220
Lancaster8,34,45.735,118,27.221
Lancaster80,34,45.774,118,27.220
Lancaster81,34,45.774,118,27.220
Lancaster82,34,45.774,118,27.220
Lancaster83,34,45.773,118,27.220
Lancaster84,34,45.773,118,27.220
Lancaster85,34,45.773,118,27.220
Lancaster86,34,45.772,118,27.220
Lancaster87,34,45.772,118,27.220
Lancaster88,34,45.772,118,27.220
Lancaster89,34,45.771,118,27.220
Lancaster9,34,45.735,118,27.221
Lancaster90,34,45.771,118,27.220
Lancaster91,34,45.775,118,27.218
Lancaster92,34,45.775,118,27.219
Lancaster93,34,45.774,118,27.219
Lancaster94,34,45.774,118,27.219
Lancaster95,34,45.774,118,27.220
Lancaster96,34,45.774,118,27.220
Lancaster97,34,45.775,118,27.220
Lancaster98,34,45.775,118,27.220
Lancaster99,34,45.773,118,27.219
Lee Canyon1,36,23.614,115,33.810
Lee Canyon10,36,23.624,115,33.828
Lee Canyon11,36,23.624,115,33.828
Lee Canyon12,36,23.624,115,33.828
Lee Canyon13,36,23.622,115,33.830
Lee Canyon14,36,23.622,115,33.830
Lee Canyon15,36,23.622,115,33.830
Lee Canyon16,36,23.622,115,33.830
Lee Canyon17,36,23.622,115,33.830
Lee Canyon18,36,23.622,115,33.830
Lee Canyon19,36,23.623,115,33.827
Lee Canyon2,36,23.617,115,33.814
Lee Canyon20,36,23.619,115,33.826
Lee Canyon21,36,23.620,115,33.827
Lee Canyon22,36,23.620,115,33.827
Lee Canyon23,36,23.620,115,33.827
Lee Canyon24,36,23.619,115,33.829
Lee Canyon25,36,23.618,115,33.824
Lee Canyon26,36,23.618,115,33.820
Lee Canyon27,36,23.616,115,33.823
Lee Canyon28,36,23.616,115,33.823
Lee Canyon29,36,23.613,115,33.820
Lee Canyon3,36,23.618,115,33.818
Lee Canyon30,36,23.613,115,33.820
Lee Canyon31,36,23.613,115,33.820
Lee Canyon32,36,23.613,115,33.820
Lee Canyon33,36,23.607,115,33.816
Lee Canyon34,36,23.609,115,33.818
Lee Canyon35,36,23.610,115,33.820
Lee Canyon36,36,23.607,115,33.817
Lee Canyon37,36,23.607,115,33.817
Lee Canyon38,36,23.614,115,33.824
Lee Canyon39,36,23.612,115,33.824
Lee Canyon4,36,23.619,115,33.820
Lee Canyon40,36,23.612,115,33.824
Lee Canyon41,36,23.612,115,33.824
Lee Canyon42,36,23.612,115,33.824
Lee Canyon43,36,23.614,115,33.824
Lee Canyon44,36,23.612,115,33.824
Lee Canyon45,36,23.613,115,33.825
Lee Canyon46,36,23.613,115,33.825
Lee Canyon47,36,23.613,115,33.825
Lee Canyon48,36,23.612,115,33.827
Lee Canyon49,36,23.618,115,33.834
Lee Canyon5,36,23.623,115,33.823
Lee Canyon50,36,23.619,115,33.833
Lee Canyon51,36,23.620,115,33.832
Lee Canyon52,36,23.619,115,33.832
Lee Canyon53,36,23.622,115,33.831
Lee Canyon6,36,23.624,115,33.828
Lee Canyon7,36,23.624,115,33.828
Lee Canyon8,36,23.624,115,33.828
Lee Canyon9,36,23.624,115,33.828
LF0001,36,22.968,117,40.630
LF0002,36,22.884,117,40.697
LF0003,36,22.884,117,40.798
LF0004,36,22.845,117,40.991
LF0005,36,22.815,117,40.698
LF0006,36,24.852,117,39.927
LF0007,36,24.851,117,39.936
LF0008,36,24.857,117,39.895
LF0009,36,24.910,117,39.903
LF0010,36,24.912,117,39.891
LII0001,34,45.304,118,29.098
LII0003,34,45.324,118,29.122
LII0004,34,45.324,118,29.122
LII0005,34,45.327,118,29.130
LII0006,34,45.332,118,29.137
LII0007,34,45.335,118,29.157
LII0008,34,45.349,118,29.167
LII0009,34,45.371,118,29.185
LII0010,34,45.374,118,29.190
Lower Lee Canyon1,36,27.712,115,29.163
Lower Lee Canyon10,36,27.696,115,29.203
Lower Lee Canyon11,36,27.696,115,29.203
Lower Lee Canyon12,36,27.689,115,29.209
Lower Lee Canyon13,36,27.686,115,29.214
Lower Lee Canyon14,36,27.686,115,29.214
Lower Lee Canyon15,36,27.673,115,29.212
Lower Lee Canyon16,36,27.673,115,29.212
Lower Lee Canyon17,36,27.673,115,29.212
Lower Lee Canyon18,36,27.675,115,29.220
Lower Lee Canyon19,36,27.674,115,29.219
Lower Lee Canyon2,36,27.708,115,29.174
Lower Lee Canyon20,36,27.675,115,29.223
Lower Lee Canyon21,36,27.675,115,29.223
Lower Lee Canyon22,36,27.675,115,29.223
Lower Lee Canyon23,36,27.671,115,29.223
Lower Lee Canyon24,36,27.671,115,29.223
Lower Lee Canyon25,36,27.671,115,29.223
Lower Lee Canyon26,36,27.671,115,29.223
Lower Lee Canyon27,36,27.671,115,29.223
Lower Lee Canyon28,36,27.671,115,29.223
Lower Lee Canyon29,36,27.671,115,29.223
Lower Lee Canyon3,36,27.719,115,29.181
Lower Lee Canyon30,36,27.671,115,29.223
Lower Lee Canyon31,36,27.570,115,29.220
Lower Lee Canyon32,36,27.570,115,29.220
Lower Lee Canyon33,36,27.664,115,29.215
Lower Lee Canyon34,36,27.668,115,29.221
Lower Lee Canyon35,36,27.669,115,29.220
Lower Lee Canyon36,36,27.669,115,29.220
Lower Lee Canyon37,36,27.669,115,29.220
Lower Lee Canyon38,36,27.669,115,29.228
Lower Lee Canyon39,36,27.669,115,29.228
Lower Lee Canyon4,36,27.715,115,29.184
Lower Lee Canyon40,36,27.669,115,29.228
Lower Lee Canyon41,36,27.669,115,29.228
Lower Lee Canyon42,36,27.664,115,29.235
Lower Lee Canyon43,36,27.657,115,29.232
Lower Lee Canyon44,36,27.657,115,29.227
Lower Lee Canyon45,36,27.651,115,29.229
Lower Lee Canyon46,36,27.651,115,29.229
Lower Lee Canyon47,36,27.651,115,29.229
Lower Lee Canyon48,36,27.652,115,29.231
Lower Lee Canyon49,36,27.654,115,29.241
Lower Lee Canyon5,36,27.713,115,29.180
Lower Lee Canyon50,36,27.652,115,29.241
Lower Lee Canyon6,36,27.709,115,29.177
Lower Lee Canyon7,36,27.697,115,29.190
Lower Lee Canyon8,36,27.698,115,29.191
Lower Lee Canyon9,36,27.695,115,29.197
MB0001,37,25.750,115,33.205
MB0002,37,25.659,115,33.100
MB0003,37,25.665,115,33.326
MB0004,37,25.548,115,33.230
MB0005,37,25.652,115,33.349
MB0006,37,25.497,115,33.223
MB0007,37,25.606,115,33.379
MB0008,37,25.501,115,33.253
MB0009,37,25.597,115,33.391
MB0010,37,25.391,115,33.371
MB0011,37,25.577,115,33.425
MB0012,37,25.382,115,33.382
MB0013,37,25.456,115,33.456
MB0014,37,25.372,115,33.435
MB0015,37,25.437,115,33.490
MB0016,37,25.993,115,33.351
