Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Sat Nov 23 15:37:57 2024


*** MCMC Parameters ***

Seed                         : 1732401457
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 91804
  Initial temperature c0     : 114.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 10000
  Nmmax                      : 10000

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |         44 |   11842674 |  -3141.355 |  -4038.358 |  139.802 |   52.612 |  0.66 |   0.477 |   0.477 |      0 |
 |         45 |   12118085 |  -3141.355 |  -4039.142 |  124.179 |   51.990 |  0.66 |   0.469 |   0.469 |      0 |
 |         46 |   12393496 |  -3141.355 |  -4095.234 |  124.248 |   51.308 |  0.65 |   0.391 |   0.391 |      0 |
 |         47 |   12668907 |  -3141.355 |  -4004.756 |  156.505 |   50.643 |  0.67 |   0.481 |   0.481 |      0 |
 |         48 |   12944318 |  -3141.355 |  -4028.850 |  126.625 |   50.128 |  0.66 |   0.647 |   0.647 |      0 |
 |         49 |   13219729 |  -3141.355 |  -3973.703 |  119.323 |   49.505 |  0.68 |   0.534 |   0.534 |      0 |
 |         50 |   13495140 |  -3141.355 |  -4140.343 |  126.953 |   48.861 |  0.63 |   0.418 |   0.418 |      0 |
 |         51 |   13770551 |  -3141.355 |  -4118.206 |  116.328 |   48.271 |  0.64 |   0.481 |   0.481 |      0 |
 |         52 |   14045962 |  -3141.355 |  -4086.806 |  105.039 |   47.643 |  0.64 |   0.449 |   0.449 |      0 |
 |         53 |   14321373 |  -3141.355 |  -3928.323 |  107.072 |   46.966 |  0.68 |   0.373 |   0.373 |      0 |
 |         54 |   14596784 |  -3141.355 |  -4041.332 |   89.710 |   46.321 |  0.66 |   0.382 |   0.382 |      0 |
 |         55 |   14872195 |  -3141.355 |  -4070.869 |   98.932 |   45.573 |  0.65 |   0.481 |   0.481 |      0 |
 |         56 |   15147606 |  -3141.355 |  -4128.598 |  134.161 |   44.916 |  0.64 |   0.483 |   0.483 |      0 |
 |         57 |   15423017 |  -3141.355 |  -3991.816 |  113.636 |   44.443 |  0.67 |   0.412 |   0.412 |      0 |
 |         58 |   15698428 |  -3141.355 |  -3961.784 |  126.759 |   43.898 |  0.68 |   0.745 |   0.745 |      0 |
 |         59 |   15973839 |  -3141.355 |  -3940.631 |  130.252 |   43.420 |  0.68 |   0.579 |   0.579 |      0 |
 |         60 |   16249250 |  -3141.355 |  -4176.390 |  135.356 |   42.965 |  0.63 |   0.483 |   0.483 |      0 |
 |         61 |   16524661 |  -3141.355 |  -4206.292 |   81.799 |   42.536 |  0.62 |   0.540 |   0.540 |      0 |
 |         62 |   16800072 |  -3141.355 |  -4043.947 |   95.750 |   41.845 |  0.65 |   0.533 |   0.533 |      0 |
 |         63 |   17075483 |  -3141.355 |  -4011.165 |  134.208 |   41.272 |  0.66 |   0.432 |   0.432 |      0 |
 |         64 |   17350894 |  -3141.355 |  -3984.522 |  102.986 |   40.872 |  0.67 |   0.478 |   0.478 |      0 |
 |         65 |   17626305 |  -3141.355 |  -3989.048 |   96.882 |   40.363 |  0.66 |   0.437 |   0.437 |      0 |
 |         66 |   17901716 |  -3141.355 |  -4055.995 |  108.691 |   39.836 |  0.65 |   0.445 |   0.445 |      0 |
 |         67 |   18177127 |  -3141.355 |  -4280.318 |  178.099 |   39.378 |  0.60 |   0.513 |   0.513 |      0 |
 |         68 |   18452538 |  -3141.355 |  -3996.333 |  113.504 |   39.103 |  0.66 |   0.530 |   0.530 |      0 |
 |         69 |   18727949 |  -3141.355 |  -3917.449 |   88.354 |   38.680 |  0.67 |   0.447 |   0.447 |      0 |
 |         70 |   19003360 |  -3141.355 |  -4041.833 |  130.632 |   38.149 |  0.65 |   0.427 |   0.427 |      0 |
 |         71 |   19278771 |  -3141.355 |  -4072.201 |  103.144 |   37.798 |  0.64 |   0.454 |   0.454 |      0 |
 |         72 |   19554182 |  -3141.355 |  -4064.412 |  116.296 |   37.363 |  0.64 |   0.442 |   0.442 |      0 |
 |         73 |   19829593 |  -3141.355 |  -4117.299 |  130.761 |   36.986 |  0.63 |   0.474 |   0.474 |      0 |
 |         74 |   20105004 |  -3141.355 |  -4026.612 |  153.418 |   36.656 |  0.65 |   0.456 |   0.456 |      0 |
 |         75 |   20380415 |  -3141.355 |  -4049.683 |  108.297 |   36.380 |  0.64 |   0.449 |   0.449 |      0 |
 |         76 |   20655826 |  -3141.355 |  -4196.471 |  151.445 |   35.996 |  0.61 |   0.518 |   0.518 |      0 |
 |         77 |   20931237 |  -3141.355 |  -4126.951 |  116.599 |   35.726 |  0.63 |   0.441 |   0.441 |      0 |
 |         78 |   21206648 |  -3141.355 |  -4073.687 |  121.245 |   35.382 |  0.64 |   0.520 |   0.520 |      0 |
 |         79 |   21482059 |  -3141.355 |  -3900.145 |   99.216 |   35.057 |  0.68 |   0.567 |   0.567 |      0 |
 |         80 |   21757470 |  -3141.355 |  -3898.432 |  114.429 |   34.668 |  0.68 |   0.507 |   0.507 |      0 |
 |         81 |   22032881 |  -3141.355 |  -3998.153 |  103.503 |   34.337 |  0.66 |   0.489 |   0.489 |      0 |
 |         82 |   22308292 |  -3141.355 |  -4133.570 |  133.250 |   33.979 |  0.62 |   0.538 |   0.538 |      0 |
 |         83 |   22583703 |  -3141.355 |  -4094.147 |   91.936 |   33.706 |  0.63 |   0.439 |   0.439 |      0 |
 |         84 |   22859114 |  -3141.355 |  -4093.990 |  128.292 |   33.318 |  0.63 |   0.552 |   0.552 |      0 |
 |         85 |   23134525 |  -3141.355 |  -4113.572 |  128.883 |   33.045 |  0.63 |   0.406 |   0.406 |      0 |
 |         86 |   23409936 |  -3141.355 |  -4097.165 |   96.766 |   32.778 |  0.62 |   0.449 |   0.449 |      0 |
 |         87 |   23685347 |  -3141.355 |  -4097.355 |  104.646 |   32.429 |  0.63 |   0.456 |   0.456 |      0 |
 |         88 |   23960758 |  -3141.355 |  -3957.399 |  132.600 |   32.113 |  0.66 |   0.455 |   0.455 |      0 |
 |         89 |   24236169 |  -3141.355 |  -4013.708 |  113.133 |   31.868 |  0.65 |   0.497 |   0.497 |      0 |
 |         90 |   24511580 |  -3141.355 |  -4043.672 |  126.544 |   31.585 |  0.64 |   0.443 |   0.443 |      0 |
 |         91 |   24786991 |  -3141.355 |  -4015.950 |  158.529 |   31.337 |  0.65 |   0.399 |   0.399 |      0 |
 |         92 |   25062402 |  -3141.355 |  -4013.335 |  121.163 |   31.141 |  0.65 |   0.583 |   0.583 |      0 |
 |         93 |   25337813 |  -3141.355 |  -4071.899 |  124.361 |   30.889 |  0.63 |   0.466 |   0.466 |      0 |
 |         94 |   25613224 |  -3141.355 |  -4121.424 |  128.421 |   30.647 |  0.62 |   0.742 |   0.742 |      0 |
 |         95 |   25888635 |  -3141.355 |  -3920.684 |  130.526 |   30.417 |  0.67 |   0.525 |   0.525 |      0 |
 |         96 |   26164046 |  -3141.355 |  -3944.101 |  100.181 |   30.193 |  0.66 |   0.387 |   0.387 |      0 |
 |         97 |   26439457 |  -3141.355 |  -4075.628 |  119.966 |   29.907 |  0.63 |   0.399 |   0.399 |      0 |
 |         98 |   26714868 |  -3141.355 |  -3987.399 |  103.587 |   29.672 |  0.65 |   0.530 |   0.530 |      0 |
 |         99 |   26990279 |  -3141.355 |  -4021.475 |  138.708 |   29.404 |  0.64 |   0.481 |   0.481 |      0 |
 |        100 |   27265690 |  -3141.355 |  -4055.711 |   92.172 |   29.207 |  0.63 |   0.390 |   0.390 |      0 |
 |        101 |   27541101 |  -3141.355 |  -3932.868 |  136.204 |   28.916 |  0.66 |   0.450 |   0.450 |      0 |
 |        102 |   27816512 |  -3141.355 |  -3982.339 |  104.566 |   28.723 |  0.65 |   0.525 |   0.525 |      0 |
 |        103 |   28091923 |  -3141.355 |  -3976.205 |  101.927 |   28.474 |  0.65 |   0.486 |   0.486 |      0 |
 |        104 |   28367334 |  -3141.355 |  -3989.242 |  117.753 |   28.224 |  0.64 |   0.427 |   0.427 |      0 |
 |        105 |   28642745 |  -3141.355 |  -4178.024 |   98.959 |   28.010 |  0.61 |   0.443 |   0.443 |      0 |
 |        106 |   28918156 |  -3141.355 |  -4160.255 |  127.464 |   27.761 |  0.61 |   0.454 |   0.454 |      0 |
 |        107 |   29193567 |  -3141.355 |  -4004.179 |  125.845 |   27.570 |  0.64 |   0.486 |   0.486 |      0 |
 |        108 |   29468978 |  -3141.355 |  -4002.076 |  110.317 |   27.379 |  0.64 |   0.521 |   0.521 |      0 |
 |        109 |   29744389 |  -3141.355 |  -4032.180 |  101.443 |   27.165 |  0.63 |   0.475 |   0.475 |      0 |
 |        110 |   30019800 |  -3141.355 |  -3949.729 |   96.841 |   26.936 |  0.65 |   0.468 |   0.468 |      0 |
 |        111 |   30295211 |  -3141.355 |  -3964.795 |   77.651 |   26.700 |  0.65 |   0.535 |   0.535 |      0 |
 |        112 |   30570622 |  -3141.355 |  -3950.060 |  122.714 |   26.411 |  0.65 |   0.724 |   0.724 |      0 |
 |        113 |   30846033 |  -3141.355 |  -3910.935 |  167.372 |   26.232 |  0.65 |   0.408 |   0.408 |      0 |
 |        114 |   31121444 |  -3141.355 |  -4002.027 |  126.917 |   26.102 |  0.64 |   0.436 |   0.436 |      0 |
 |        115 |   31396855 |  -3141.355 |  -4066.706 |   98.512 |   25.933 |  0.62 |   0.460 |   0.460 |      0 |
 |        116 |   31672266 |  -3141.355 |  -4079.259 |   84.795 |   25.718 |  0.62 |   0.555 |   0.555 |      0 |
 |        117 |   31947677 |  -3141.355 |  -3950.113 |  137.913 |   25.472 |  0.65 |   0.565 |   0.565 |      0 |
 |        118 |   32223088 |  -3141.355 |  -4024.250 |  119.796 |   25.324 |  0.62 |   0.572 |   0.572 |      0 |
 |        119 |   32498499 |  -3141.355 |  -3992.622 |  102.719 |   25.155 |  0.64 |   0.476 |   0.476 |      0 |
 |        120 |   32773910 |  -3141.355 |  -3985.261 |  104.814 |   24.960 |  0.64 |   0.603 |   0.603 |      0 |
 |        121 |   33049321 |  -3141.355 |  -3914.108 |  127.822 |   24.773 |  0.65 |   0.451 |   0.451 |      0 |
 |        122 |   33324732 |  -3141.355 |  -4134.310 |   88.411 |   24.621 |  0.61 |   0.439 |   0.439 |      0 |
 |        123 |   33600143 |  -3141.355 |  -4078.203 |  122.650 |   24.405 |  0.62 |   0.508 |   0.508 |      0 |
 |        124 |   33875554 |  -3141.355 |  -3924.450 |  121.035 |   24.252 |  0.65 |   0.441 |   0.441 |      0 |
 |        125 |   34150965 |  -3141.355 |  -3941.666 |  134.915 |   24.099 |  0.64 |   0.516 |   0.516 |      0 |
 |        126 |   34426376 |  -3141.355 |  -4022.828 |  113.731 |   23.963 |  0.62 |   0.459 |   0.459 |      0 |
 |        127 |   34701787 |  -3141.355 |  -3932.563 |  120.527 |   23.803 |  0.65 |   0.438 |   0.438 |      0 |
 |        128 |   34977198 |  -3141.355 |  -4102.178 |  118.664 |   23.655 |  0.61 |   0.526 |   0.526 |      0 |
 |        129 |   35252609 |  -3141.355 |  -3994.945 |  143.721 |   23.506 |  0.63 |   0.514 |   0.514 |      0 |
 |        130 |   35528020 |  -3141.355 |  -3974.026 |   81.143 |   23.385 |  0.63 |   0.415 |   0.415 |      0 |
 |        131 |   35803431 |  -3141.355 |  -4044.746 |  100.913 |   23.172 |  0.62 |   0.472 |   0.472 |      0 |
 |        132 |   36078842 |  -3141.355 |  -4096.677 |   99.884 |   23.005 |  0.61 |   0.496 |   0.496 |      0 |
 |        133 |   36354253 |  -3141.355 |  -4102.625 |  103.887 |   22.838 |  0.61 |   0.734 |   0.734 |      0 |
 |        134 |   36629664 |  -3141.355 |  -3886.164 |   97.651 |   22.679 |  0.65 |   0.469 |   0.469 |      0 |
 |        135 |   36905075 |  -3141.355 |  -3981.816 |   97.696 |   22.513 |  0.63 |   0.446 |   0.446 |      0 |
 |        136 |   37180486 |  -3141.355 |  -3968.159 |   84.084 |   22.349 |  0.64 |   0.529 |   0.529 |      0 |
 |        137 |   37455897 |  -3141.355 |  -3926.878 |  108.832 |   22.162 |  0.64 |   0.617 |   0.617 |      0 |
 |        138 |   37731308 |  -3141.355 |  -3975.518 |  126.119 |   22.020 |  0.63 |   0.459 |   0.459 |      0 |
 |        139 |   38006719 |  -3141.355 |  -4045.278 |  167.936 |   21.898 |  0.62 |   0.557 |   0.557 |      0 |
 |        140 |   38282130 |  -3141.355 |  -3966.937 |  121.012 |   21.808 |  0.63 |   0.560 |   0.560 |      0 |
 |        141 |   38557541 |  -3141.355 |  -4038.526 |  130.001 |   21.684 |  0.62 |   0.501 |   0.501 |      0 |
 |        142 |   38832952 |  -3141.355 |  -3951.399 |  108.070 |   21.570 |  0.64 |   0.486 |   0.486 |      0 |
 |        143 |   39108363 |  -3141.355 |  -4002.783 |  116.010 |   21.434 |  0.62 |   0.535 |   0.535 |      0 |
 |        144 |   39383774 |  -3141.355 |  -4063.692 |   94.630 |   21.309 |  0.61 |   0.513 |   0.513 |      0 |
 |        145 |   39659185 |  -3141.355 |  -3916.126 |   90.909 |   21.157 |  0.64 |   0.567 |   0.567 |      0 |
 |        146 |   39934596 |  -3141.355 |  -3838.672 |   90.064 |   21.002 |  0.66 |   0.447 |   0.447 |      0 |
 |        147 |   40210007 |  -3141.355 |  -3996.707 |   78.993 |   20.847 |  0.62 |   0.466 |   0.466 |      0 |
 |        148 |   40485418 |  -3141.355 |  -3976.067 |  103.542 |   20.674 |  0.63 |   0.455 |   0.455 |      0 |
 |        149 |   40760829 |  -3141.355 |  -3924.165 |   90.412 |   20.544 |  0.63 |   0.459 |   0.459 |      0 |
 |        150 |   41036240 |  -3141.355 |  -3908.800 |  104.822 |   20.397 |  0.64 |   0.440 |   0.440 |      0 |
 |        151 |   41311651 |  -3141.355 |  -3928.350 |  100.650 |   20.271 |  0.64 |   0.465 |   0.465 |      0 |
 |        152 |   41587062 |  -3141.355 |  -4039.025 |  114.794 |   20.142 |  0.61 |   0.487 |   0.487 |      0 |
 |        153 |   41862473 |  -3141.355 |  -3905.815 |   85.385 |   20.031 |  0.64 |   0.451 |   0.451 |      0 |
 |        154 |   42137884 |  -3141.355 |  -3947.469 |  114.588 |   19.883 |  0.63 |   0.483 |   0.483 |      0 |
 |        155 |   42413295 |  -3141.355 |  -3853.187 |  100.297 |   19.774 |  0.65 |   0.468 |   0.468 |      0 |
 |        156 |   42688706 |  -3141.355 |  -3976.267 |   89.939 |   19.650 |  0.62 |   0.538 |   0.538 |      0 |
 |        157 |   42964117 |  -3141.355 |  -3978.936 |  109.100 |   19.515 |  0.62 |   0.467 |   0.467 |      0 |
 |        158 |   43239528 |  -3141.355 |  -3970.138 |   90.336 |   19.405 |  0.62 |   0.463 |   0.463 |      0 |
 |        159 |   43514939 |  -3141.355 |  -3870.400 |   86.073 |   19.273 |  0.64 |   0.516 |   0.516 |      0 |
 |        160 |   43790350 |  -3141.355 |  -3963.311 |  104.158 |   19.137 |  0.62 |   0.409 |   0.409 |      0 |
 |        161 |   44065761 |  -3141.355 |  -4032.760 |  106.193 |   19.026 |  0.61 |   0.567 |   0.567 |      0 |
 |        162 |   44341172 |  -3141.355 |  -3906.237 |   99.943 |   18.918 |  0.63 |   0.490 |   0.490 |      0 |
 |        163 |   44616583 |  -3141.355 |  -3892.116 |  114.041 |   18.805 |  0.63 |   0.538 |   0.538 |      0 |
 |        164 |   44891994 |  -3141.355 |  -3855.337 |  115.853 |   18.707 |  0.64 |   0.568 |   0.568 |      0 |
 |        165 |   45167405 |  -3141.355 |  -3899.344 |   88.937 |   18.612 |  0.63 |   0.489 |   0.489 |      0 |
 |        166 |   45442816 |  -3141.355 |  -3898.211 |   84.295 |   18.489 |  0.63 |   0.478 |   0.478 |      0 |
 |        167 |   45718227 |  -3141.355 |  -3959.925 |   95.387 |   18.361 |  0.62 |   0.442 |   0.442 |      0 |
 |        168 |   45993638 |  -3141.355 |  -4005.185 |   91.500 |   18.249 |  0.61 |   0.508 |   0.508 |      0 |
 |        169 |   46269049 |  -3141.355 |  -3922.151 |  103.253 |   18.134 |  0.63 |   0.571 |   0.571 |      0 |
 |        170 |   46544460 |  -3141.355 |  -3834.698 |   94.869 |   18.034 |  0.64 |   0.613 |   0.613 |      0 |
 |        171 |   46819871 |  -3141.355 |  -3852.878 |  108.386 |   17.925 |  0.64 |   0.457 |   0.457 |      0 |
 |        172 |   47095282 |  -3141.355 |  -3922.080 |   85.363 |   17.832 |  0.62 |   0.463 |   0.463 |      0 |
 |        173 |   47370693 |  -3141.355 |  -3953.005 |   95.454 |   17.714 |  0.62 |   0.419 |   0.419 |      0 |
 |        174 |   47646104 |  -3141.355 |  -3957.880 |  112.350 |   17.610 |  0.61 |   0.542 |   0.542 |      0 |
 |        175 |   47921515 |  -3141.355 |  -3945.849 |  129.505 |   17.523 |  0.62 |   0.553 |   0.553 |      0 |
 |        176 |   48196926 |  -3141.355 |  -3869.076 |   93.568 |   17.448 |  0.63 |   0.547 |   0.547 |      0 |
 |        177 |   48472337 |  -3141.355 |  -3998.081 |  126.507 |   17.345 |  0.61 |   0.497 |   0.497 |      0 |
 |        178 |   48747748 |  -3141.355 |  -4018.727 |   98.453 |   17.270 |  0.60 |   0.410 |   0.410 |      0 |
 |        179 |   49023159 |  -3141.355 |  -4128.908 |   87.417 |   17.174 |  0.58 |   0.483 |   0.483 |      0 |
 |        180 |   49298570 |  -3141.355 |  -4096.259 |  105.295 |   17.068 |  0.59 |   0.454 |   0.454 |      0 |
 |        181 |   49573981 |  -3141.355 |  -3981.438 |   96.267 |   16.980 |  0.61 |   0.424 |   0.424 |      0 |
 |        182 |   49849392 |  -3141.355 |  -3946.453 |   95.564 |   16.886 |  0.61 |   0.520 |   0.520 |      0 |
 |        183 |   50124803 |  -3141.355 |  -3897.545 |   89.428 |   16.792 |  0.62 |   0.457 |   0.457 |      0 |
 |        184 |   50400214 |  -3141.355 |  -4001.231 |  114.472 |   16.692 |  0.60 |   0.486 |   0.486 |      0 |
 |        185 |   50675625 |  -3141.355 |  -3870.262 |   86.852 |   16.615 |  0.63 |   0.475 |   0.475 |      0 |
 |        186 |   50951036 |  -3141.355 |  -3897.466 |   90.417 |   16.515 |  0.62 |   0.520 |   0.520 |      0 |
 |        187 |   51226447 |  -3141.355 |  -3849.554 |  107.461 |   16.419 |  0.63 |   0.657 |   0.657 |      0 |
 |        188 |   51501858 |  -3141.355 |  -3844.428 |   94.948 |   16.340 |  0.63 |   0.577 |   0.577 |      0 |
 |        189 |   51777269 |  -3141.355 |  -3864.941 |   93.648 |   16.251 |  0.63 |   0.507 |   0.507 |      0 |
 |        190 |   52052680 |  -3141.355 |  -3976.843 |   90.753 |   16.162 |  0.60 |   0.494 |   0.494 |      0 |
 |        191 |   52328091 |  -3141.355 |  -3850.725 |  107.093 |   16.071 |  0.63 |   0.539 |   0.539 |      0 |
 |        192 |   52603502 |  -3141.355 |  -3742.482 |   85.222 |   15.995 |  0.64 |   0.531 |   0.531 |      0 |
 |        193 |   52878913 |  -3141.355 |  -3795.718 |  103.753 |   15.900 |  0.64 |   0.490 |   0.490 |      0 |
 |        194 |   53154324 |  -3141.355 |  -3810.292 |  104.738 |   15.823 |  0.63 |   0.456 |   0.456 |      0 |
 |        195 |   53429735 |  -3141.355 |  -3925.934 |  141.745 |   15.747 |  0.61 |   0.496 |   0.496 |      0 |
 |        196 |   53705146 |  -3141.355 |  -3735.803 |   85.767 |   15.692 |  0.64 |   0.456 |   0.456 |      0 |
 |        197 |   53980557 |  -3141.355 |  -3759.101 |  101.152 |   15.601 |  0.64 |   0.473 |   0.473 |      0 |
 |        198 |   54255968 |  -3141.355 |  -3803.570 |  111.066 |   15.525 |  0.64 |   0.397 |   0.397 |      0 |
 |        199 |   54531379 |  -3141.355 |  -3839.786 |   87.395 |   15.457 |  0.63 |   0.549 |   0.549 |      0 |
 |        200 |   54806790 |  -3141.355 |  -3889.872 |   87.318 |   15.370 |  0.61 |   0.516 |   0.516 |      0 |
 |        201 |   55082201 |  -3141.355 |  -3837.321 |  114.111 |   15.285 |  0.63 |   0.405 |   0.405 |      0 |
 |        202 |   55357612 |  -3141.355 |  -3954.243 |   90.947 |   15.220 |  0.61 |   0.508 |   0.508 |      0 |
 |        203 |   55633023 |  -3141.355 |  -3868.400 |   87.425 |   15.140 |  0.62 |   0.448 |   0.448 |      0 |
 |        204 |   55908434 |  -3141.355 |  -3848.609 |   94.191 |   15.057 |  0.62 |   0.456 |   0.456 |      0 |
 |        205 |   56183845 |  -3141.355 |  -3918.345 |   76.110 |   14.981 |  0.61 |   0.489 |   0.489 |      0 |
 |        206 |   56459256 |  -3141.355 |  -3805.663 |   84.448 |   14.888 |  0.63 |   0.473 |   0.473 |      0 |
 |        207 |   56734667 |  -3141.355 |  -3812.734 |   99.977 |   14.805 |  0.63 |   0.552 |   0.552 |      0 |
 |        208 |   57010078 |  -3141.355 |  -3794.279 |   99.294 |   14.735 |  0.63 |   0.509 |   0.509 |      0 |
 |        209 |   57285489 |  -3141.355 |  -3748.065 |   84.917 |   14.666 |  0.64 |   0.523 |   0.523 |      0 |
 |        210 |   57560900 |  -3141.355 |  -3772.601 |   92.339 |   14.586 |  0.64 |   0.415 |   0.415 |      0 |
 |        211 |   57836311 |  -3141.355 |  -3829.948 |  118.470 |   14.513 |  0.62 |   0.543 |   0.543 |      0 |
 |        212 |   58111722 |  -3141.355 |  -3730.477 |   93.462 |   14.457 |  0.64 |   0.549 |   0.549 |      0 |
 |        213 |   58387133 |  -3141.355 |  -3823.752 |  121.890 |   14.386 |  0.62 |   0.477 |   0.477 |      0 |
 |        214 |   58662544 |  -3141.355 |  -3975.489 |  141.373 |   14.333 |  0.60 |   0.410 |   0.410 |      0 |
 |        215 |   58937955 |  -3141.355 |  -3887.296 |  121.321 |   14.287 |  0.61 |   0.418 |   0.418 |      0 |
 |        216 |   59213366 |  -3141.355 |  -3956.266 |   73.472 |   14.233 |  0.59 |   0.463 |   0.463 |      0 |
 |        217 |   59488777 |  -3141.355 |  -3894.273 |  120.082 |   14.146 |  0.61 |   0.443 |   0.443 |      0 |
 |        218 |   59764188 |  -3141.355 |  -4025.776 |  162.368 |   14.094 |  0.58 |   0.533 |   0.533 |      0 |
 |        219 |   60039599 |  -3141.355 |  -3771.286 |   75.654 |   14.055 |  0.63 |   0.498 |   0.498 |      0 |
 |        220 |   60315010 |  -3141.355 |  -3788.673 |   86.816 |   13.972 |  0.62 |   0.445 |   0.445 |      0 |
 |        221 |   60590421 |  -3141.355 |  -3950.724 |   80.033 |   13.901 |  0.59 |   0.477 |   0.477 |      0 |
 |        222 |   60865832 |  -3141.355 |  -3809.011 |  113.132 |   13.825 |  0.62 |   0.540 |   0.540 |      0 |
 |        223 |   61141243 |  -3141.355 |  -3784.478 |   82.822 |   13.771 |  0.63 |   0.458 |   0.458 |      0 |
 |        224 |   61416654 |  -3141.355 |  -3778.267 |   83.798 |   13.699 |  0.63 |   0.485 |   0.485 |      0 |
 |        225 |   61692065 |  -3141.355 |  -3797.100 |   82.367 |   13.628 |  0.62 |   0.427 |   0.427 |      0 |
 |        226 |   61967476 |  -3141.355 |  -3709.321 |   80.500 |   13.557 |  0.64 |   0.670 |   0.670 |      0 |
 |        227 |   62242887 |  -3141.355 |  -3714.900 |   96.540 |   13.485 |  0.63 |   0.489 |   0.489 |      0 |
 |        228 |   62518298 |  -3141.355 |  -3696.942 |   85.929 |   13.425 |  0.64 |   0.557 |   0.557 |      0 |
 |        229 |   62793709 |  -3141.355 |  -3758.073 |  104.390 |   13.359 |  0.63 |   0.477 |   0.477 |      0 |
 |        230 |   63069120 |  -3141.355 |  -3830.210 |   83.995 |   13.305 |  0.62 |   0.471 |   0.471 |      0 |
 |        231 |   63344531 |  -3141.355 |  -3820.858 |   94.057 |   13.238 |  0.61 |   0.529 |   0.529 |      0 |
 |        232 |   63619942 |  -3141.355 |  -3783.012 |   81.876 |   13.179 |  0.62 |   0.537 |   0.537 |      0 |
 |        233 |   63895353 |  -3141.355 |  -3755.070 |   90.717 |   13.112 |  0.62 |   0.496 |   0.496 |      0 |
 |        234 |   64170764 |  -3141.355 |  -3833.770 |   89.842 |   13.052 |  0.61 |   0.476 |   0.476 |      0 |
 |        235 |   64446175 |  -3141.355 |  -3858.924 |   88.918 |   12.992 |  0.61 |   0.523 |   0.523 |      0 |
 |        236 |   64721586 |  -3141.355 |  -3812.372 |   73.733 |   12.932 |  0.61 |   0.493 |   0.493 |      0 |
 |        237 |   64996997 |  -3141.355 |  -3709.233 |   77.575 |   12.861 |  0.63 |   0.453 |   0.453 |      0 |
 |        238 |   65272408 |  -3141.355 |  -3696.399 |   92.887 |   12.793 |  0.63 |   0.502 |   0.502 |      0 |
 |        239 |   65547819 |  -3141.355 |  -3792.738 |  103.926 |   12.738 |  0.61 |   0.452 |   0.452 |      0 |
 |        240 |   65823230 |  -3141.355 |  -3718.492 |  143.722 |   12.688 |  0.62 |   0.556 |   0.556 |      0 |
 |        241 |   66098641 |  -3141.355 |  -3766.683 |   90.758 |   12.653 |  0.62 |   0.490 |   0.490 |      0 |
 |        242 |   66374052 |  -3141.355 |  -3739.783 |   91.562 |   12.597 |  0.62 |   0.480 |   0.480 |      0 |
 |        243 |   66649463 |  -3141.355 |  -3772.988 |   85.863 |   12.542 |  0.62 |   0.532 |   0.532 |      0 |
 |        244 |   66924874 |  -3141.355 |  -3852.486 |  109.097 |   12.484 |  0.60 |   0.435 |   0.435 |      0 |
 |        245 |   67200285 |  -3141.355 |  -3892.938 |   95.389 |   12.439 |  0.60 |   0.525 |   0.525 |      0 |
 |        246 |   67475696 |  -3141.355 |  -3715.866 |   81.872 |   12.388 |  0.63 |   0.516 |   0.516 |      0 |
 |        247 |   67751107 |  -3141.355 |  -3796.366 |   85.109 |   12.328 |  0.61 |   0.495 |   0.495 |      0 |
 |        248 |   68026518 |  -3141.355 |  -3798.535 |   97.683 |   12.272 |  0.61 |   0.454 |   0.454 |      0 |
 |        249 |   68301929 |  -3141.355 |  -3781.837 |   87.799 |   12.223 |  0.61 |   0.442 |   0.442 |      0 |
 |        250 |   68577340 |  -3141.355 |  -3827.479 |  117.635 |   12.169 |  0.60 |   0.508 |   0.508 |      0 |
 |        251 |   68852751 |  -3141.355 |  -3775.766 |  105.793 |   12.129 |  0.61 |   0.445 |   0.445 |      0 |
 |        252 |   69128162 |  -3141.355 |  -3792.542 |  109.576 |   12.085 |  0.61 |   0.442 |   0.442 |      0 |
 |        253 |   69403573 |  -3141.355 |  -3793.525 |   90.497 |   12.043 |  0.61 |   0.481 |   0.481 |      0 |
 |        254 |   69678984 |  -3141.355 |  -3820.802 |   85.794 |   11.992 |  0.60 |   0.430 |   0.430 |      0 |
 |        255 |   69954395 |  -3141.355 |  -3875.012 |   79.797 |   11.939 |  0.59 |   0.480 |   0.480 |      0 |
 |        256 |   70229806 |  -3141.355 |  -3819.431 |   98.829 |   11.883 |  0.60 |   0.432 |   0.432 |      0 |
 |        257 |   70505217 |  -3141.355 |  -3750.044 |   96.208 |   11.838 |  0.61 |   0.495 |   0.495 |      0 |
